restaurant_id,name,borough,address,zipcode,cuisine,inspection_grade,inspection_score,inspection_date,latitude,longitude
50111296,BIG WONG,Manhattan,"67 MOTT STREET, Manhattan, NY 10013",10013,Chinese,,24.0,2026-06-11,40.7161177319,-73.998199940104
50098200,DAILY PROVISIONS,Manhattan,"375 AMSTERDAM AVENUE, Manhattan, NY 10024",10024,American,,30.0,2026-06-11,40.782363352575,-73.978879627755
50000197,MAIDEN LANE,Manhattan,"162 AVENUE B, Manhattan, NY 10009",10009,American,A,13.0,2026-06-11,40.727059349657,-73.979773949681
41519587,BLIND BARBER,Manhattan,"339 EAST   10 STREET, Manhattan, NY 10009",10009,American,N,20.0,2026-06-11,40.727092401989,-73.980437798899
50120938,LA MIA PIZZA,Manhattan,"1580 1 AVENUE, Manhattan, NY 10028",10028,Pizza,Z,41.0,2026-06-11,40.77442530508,-73.951146252048
50043260,THE DEAD POET,Manhattan,"450 AMSTERDAM AVENUE, Manhattan, NY 10024",10024,Irish,A,12.0,2026-06-11,40.784852500266,-73.977091354051
50045348,MCDONALD'S,Manhattan,"1499 3 AVENUE, Manhattan, NY 10028",10028,Hamburgers,,18.0,2026-06-11,40.777835742497,-73.954685828487
50107047,KING BARKA,Manhattan,"2733 FREDERICK DOUGLASS BOULEVARD, Manhattan, NY ",,Caribbean,Z,28.0,2026-06-11,0.0,0.0
50129688,MALINEE,Manhattan,"2028 2 AVENUE, Manhattan, NY 10029",10029,Thai,,22.0,2026-06-11,40.789457442322,-73.943269715075
41488795,BRISAS DEL MAR SEAFOOD MARKET,Manhattan,"1785 LEXINGTON AVENUE, Manhattan, NY 10029",10029,Seafood,,21.0,2026-06-11,40.795205357224,-73.944099086199
50087656,L'AVENUE AT SAKS,Manhattan,"611 5 AVENUE, Manhattan, NY 10022",10022,French,A,11.0,2026-06-11,40.757995161366,-73.977577095311
50065089,SUSHI ISHIKAWA,Manhattan,"419 EAST   74 STREET, Manhattan, NY 10021",10021,Japanese,A,6.0,2026-06-11,40.768854791842,-73.954406756795
41191334,EAST VILLAGE PIZZA,Manhattan,"145 1 AVENUE, Manhattan, NY 10003",10003,Pizza,A,11.0,2026-06-11,40.728086685371,-73.984929447145
50018858,NOREETUH,Manhattan,"128 1 AVENUE, Manhattan, NY 10009",10009,American,A,12.0,2026-06-11,40.727364878115,-73.985441939297
50064218,TAP NYC,Manhattan,"267 COLUMBUS AVENUE, Manhattan, NY 10023",10023,Coffee/Tea,,20.0,2026-06-11,40.77771642487,-73.978556145725
50015186,CAMPAGNOLA,Manhattan,"1382 1 AVENUE, Manhattan, NY 10021",10021,Italian,A,12.0,2026-06-11,40.768926452747,-73.955161240682
40398690,DOC HOLLIDAY'S,Manhattan,"141 AVENUE A, Manhattan, NY 10009",10009,American,A,9.0,2026-06-11,40.727109245489,-73.982775733756
50144293,BLUE MOUNTAIN,Manhattan,"396 3 AVENUE, Manhattan, NY 10016",10016,Japanese,,,2026-06-11,40.742103574857,-73.980768987859
50123677,CHEF GUO,Manhattan,"135 EAST   50 STREET, Manhattan, NY 10022",10022,Chinese,A,4.0,2026-06-11,40.756322362914,-73.97193958988
50181658,SPRINKLE IT,Manhattan,"2104 FREDERICK DOUGLASS BOULEVARD, Manhattan, NY ",,Frozen Desserts,N,33.0,2026-06-11,0.0,0.0
50180277,TEAPULSE,Manhattan,"167 CANAL STREET, Manhattan, NY 10013",10013,Coffee/Tea,A,7.0,2026-06-11,40.716584319876,-73.997096075351
50159606,DUNKIN,Manhattan,"2257 1 AVENUE, Manhattan, NY 10029",10029,Donuts,A,8.0,2026-06-11,40.795848625494,-73.935528045325
50002620,ADYAR ANANDA BHAVAN,Manhattan,"1071 1 AVENUE, Manhattan, NY 10022",10022,Indian,,17.0,2026-06-11,40.75924000832,-73.962249977229
50075742,PINKBERRY,Manhattan,"1577 2 AVENUE, Manhattan, NY 10028",10028,Frozen Desserts,A,12.0,2026-06-11,40.7751427615,-73.953741705348
50170579,GOLDEN SHANGHAI 2,Manhattan,"50 MOTT STREET, Manhattan, NY 10013",10013,Other,N,30.0,2026-06-11,40.715527611509,-73.998539042528
50158335,MIRIAM,Manhattan,"973 LEXINGTON AVENUE, Manhattan, NY 10021",10021,Mediterranean,N,24.0,2026-06-11,40.769415044429,-73.962922911174
41645852,HARLEM PUBLIC RESTAURANT,Manhattan,"3612 BROADWAY, Manhattan, NY 10031",10031,American,,,2026-06-11,40.828723613901,-73.948757479918
50126405,MAMA'S FRIED CHICKEN,Manhattan,"21 MALCOLM X BOULEVARD, Manhattan, NY 10026",10026,Chicken,,26.0,2026-06-11,40.798996643127,-73.951897472432
40987257,DELIZIA RISTORANTE,Manhattan,"1374 1 AVENUE, Manhattan, NY 10021",10021,Italian,,18.0,2026-06-11,40.768748094311,-73.955291328309
41452462,CRYSTAL,Manhattan,"212 EAST   52 STREET, Manhattan, NY 10022",10022,Japanese,A,7.0,2026-06-11,40.756840453612,-73.969326057646
50102862,ESTRELLAS PROTEIN BAR,Manhattan,"520 WEST  145 STREET, Manhattan, NY 10031",10031,"Juice, Smoothies, Fruit Salads",A,2.0,2026-06-11,40.825556028905,-73.948413052731
41164840,LA TRAVIATA PIZZERIA,Manhattan,"101 WEST   68 STREET, Manhattan, NY 10023",10023,Pizza,A,12.0,2026-06-11,40.774941885447,-73.980860562919
50130631,Yong Sheng Garden Chinese Restaurant,Manhattan,"2825 FRDRK DGLSS BLVD, Manhattan, NY ",,Chinese,A,11.0,2026-06-11,0.0,0.0
50183702,TRUFA CAFE,Manhattan,"3431 BROADWAY, Manhattan, NY 10031",10031,Spanish,A,7.0,2026-06-11,40.823046530642,-73.95293144818
40915251,ACOSTA,Manhattan,"934 AMSTERDAM AVENUE, Manhattan, NY 10025",10025,Latin American,,20.0,2026-06-11,40.800332826981,-73.965795156647
50087404,BILLY'S BAKERY,Manhattan,"410 COLUMBUS AVENUE, Manhattan, NY 10024",10024,Bakery Products/Desserts,A,7.0,2026-06-11,40.782348892887,-73.975200087964
50162039,WINGSTOP,Manhattan,"935 8 AVENUE, Manhattan, NY 10019",10019,Chicken,Z,0.0,2026-06-11,40.765621129956,-73.983682682178
50173270,MEI LAI WAH,Manhattan,"41 MOTT STREET, Manhattan, NY 10013",10013,Bakery Products/Desserts,N,62.0,2026-06-10,40.715148836314,-73.998784346026
50092153,XING WONG BBQ,Manhattan,"89 EAST BROADWAY, Manhattan, NY 10002",10002,Chinese,,23.0,2026-06-10,40.713748839149,-73.993727069175
50169092,HIGHLINE CAFE,Manhattan,"368 9 AVENUE, Manhattan, NY 10001",10001,Coffee/Tea,A,13.0,2026-06-10,40.751407161304,-73.997726170738
50064839,POKE RICE,Manhattan,"162 WEST    4 STREET, Manhattan, NY 10014",10014,Hawaiian,,21.0,2026-06-10,40.731930339304,-74.001327815312
50150140,SAHARA'S TURKISH CUISINE,Manhattan,"513 2 AVENUE, Manhattan, NY 10016",10016,Turkish,,39.0,2026-06-10,40.74140322892,-73.978347747133
50128743,LATITUDE 39 @ LOBBY OF HOLIDAY INN,Manhattan,"306 WEST   39 STREET, Manhattan, NY 10018",10018,American,,25.0,2026-06-10,40.755545984056,-73.991730686081
50172022,GRACE FARMS KIOSK,Manhattan,"270 PARK AVENUE, Manhattan, NY 10017",10017,Coffee/Tea,N,3.0,2026-06-10,40.755634159504,-73.975109006874
50180338,EL NUEVO TROPICAL RESTAURANT,Manhattan,"2701 SEDGWICK AVENUE, Manhattan, NY ",,Latin American,N,27.0,2026-06-10,0.0,0.0
50180988,SALT BREAD KO,Manhattan,"315 5 AVENUE, Manhattan, NY 10016",10016,Bakery Products/Desserts,N,55.0,2026-06-10,40.746995448707,-73.985596429598
50165633,DOS TOROS TAQUERIA,Manhattan,"237 PARK AVENUE, Manhattan, NY 10017",10017,Mexican,,22.0,2026-06-10,40.753896813623,-73.975513910057
50130367,TWO BOOTS PIZZA,Manhattan,"1243 2 AVENUE, Manhattan, NY 10065",10065,Pizza,,26.0,2026-06-10,40.76450421034,-73.961514158981
50052503,ESS-A-BAGEL,Manhattan,"324 1 AVENUE, Manhattan, NY 10009",10009,American,A,12.0,2026-06-10,40.734338545591,-73.980222772205
50182397,TACOS CANO,Manhattan,"968 AMSTERDAM AVENUE, Manhattan, NY 10025",10025,Mexican,Z,6.0,2026-06-10,40.801455180505,-73.964971046895
50125118,LITTLE KIRIN,Manhattan,"81 SAINT MARKS PLACE, Manhattan, NY 10003",10003,Asian/Asian Fusion,A,10.0,2026-06-10,40.727776627925,-73.98571966254
50173198,NEW MAY MAY KITCHEN,Manhattan,"181 CLINTON STREET, Manhattan, NY 10002",10002,Chinese,Z,37.0,2026-06-10,40.715430818244,-73.987010122947
50138942,CHA CHA MATCHA,Manhattan,"1158 BROADWAY, Manhattan, NY 10001",10001,Coffee/Tea,A,10.0,2026-06-10,40.744481575862,-73.988512947151
50116334,CAFE D'ALSACE,Manhattan,"1705 2 AVENUE, Manhattan, NY 10128",10128,French,A,12.0,2026-06-10,40.779371146093,-73.950662376342
50174469,KENNEDY CHICKEN & HALAL GRILL,Manhattan,"350 MALCOLM X BOULEVARD, Manhattan, NY 10027",10027,Chicken,A,12.0,2026-06-10,40.809425975133,-73.944260492132
50170184,CYCLE CAFE,Manhattan,"205 WEST   38 STREET, Manhattan, NY 10018",10018,Middle Eastern,,,2026-06-10,40.753728750978,-73.989287362895
50178265,ROSIE'S KOSHER PIZZA,Manhattan,"1385 BROADWAY, Manhattan, NY 10018",10018,Jewish/Kosher,Z,20.0,2026-06-10,40.752605951145,-73.987389042871
50177670,BOWERY ROAD / BAR SELLA,Manhattan,"132 4 AVENUE, Manhattan, NY 10003",10003,New American,A,9.0,2026-06-10,40.733225435213,-73.989943767705
50179759,PARK ROSE / SEED LIBRARY,Manhattan,"444 PARK AVENUE SOUTH, Manhattan, NY 10016",10016,Italian,Z,26.0,2026-06-10,40.744697739719,-73.983081533353
50162042,WINGSTOP,Manhattan,"86 DELANCEY STREET, Manhattan, NY 10002",10002,American,A,12.0,2026-06-10,40.718991051192,-73.989650109506
50177721,HARLEM BLENDS,Manhattan,"2360 FREDERICK DOUGLASS BOULEVARD, Manhattan, NY ",,"Juice, Smoothies, Fruit Salads",A,13.0,2026-06-10,0.0,0.0
50005098,DUNKIN,Manhattan,"1342 AMSTERDAM AVENUE, Manhattan, NY 10027",10027,Donuts,A,12.0,2026-06-10,40.813644286372,-73.956077508872
50161809,SALAD DON,Manhattan,"88 ESSEX STREET, Manhattan, NY 10002",10002,Salads,,,2026-06-10,40.718140053728,-73.988402066414
50182513,CHIPOTLE MEXICAN GRILL #5710,Manhattan,"500 WEST   33 STREET, Manhattan, NY 10001",10001,Tex-Mex,A,7.0,2026-06-10,40.753984513583,-73.99983035853
50061445,SUSHI KATSUI,Manhattan,"357 6 AVENUE, Manhattan, NY 10014",10014,Japanese,A,12.0,2026-06-10,40.73209503086,-74.000681950317
50101581,RAMEN DANBO,Manhattan,"48 CARMINE STREET, Manhattan, NY 10014",10014,Japanese,,,2026-06-10,40.729989745143,-74.003481805211
50126221,FUMO,Manhattan,"415 3 AVENUE, Manhattan, NY 10016",10016,American,,46.0,2026-06-09,40.742668922543,-73.980335770722
50141664,SANDWELL,Manhattan,"412 AMSTERDAM AVENUE, Manhattan, NY 10024",10024,Sandwiches,,19.0,2026-06-09,40.783628514582,-73.977980084339
41305402,CASA DI ISACCO,Manhattan,"536 9 AVENUE, Manhattan, NY 10018",10018,Italian,,19.0,2026-06-09,40.756896532162,-73.993726599692
50124509,RIVERPARK,Manhattan,"450 EAST   29 STREET, Manhattan, NY 10016",10016,American,A,7.0,2026-06-09,40.739975096352,-73.974209112978
50086724,MADE IN NEW YORK PIZZA,Manhattan,"421 AMSTERDAM AVENUE, Manhattan, NY 10024",10024,Pizza,,28.0,2026-06-09,40.783957833302,-73.977712759219
50098945,DIOS PROVEEDOR BAKERY,Manhattan,"1300 SAINT NICHOLAS AVENUE, Manhattan, NY 10033",10033,Bakery Products/Desserts,,23.0,2026-06-09,40.845570157021,-73.936451938329
50136257,787 COFFEE,Manhattan,"60 WEST  129 STREET, Manhattan, NY 10027",10027,Coffee/Tea,,20.0,2026-06-09,40.809812096937,-73.942461175909
50036360,HOUSEMAN,Manhattan,"508 GREENWICH STREET, Manhattan, NY 10013",10013,American,,30.0,2026-06-09,40.725715832576,-74.009149522863
40971149,OH TAISHO,Manhattan,"9 ST MARKS PLACE, Manhattan, NY 10003",10003,Japanese,N,32.0,2026-06-09,40.72926467462,-73.989233582083
50122469,PASTITALIA,Manhattan,"264 LENOX AVENUE, Manhattan, NY 10027",10027,Italian,A,13.0,2026-06-09,40.806712365736,-73.946242294043
50105635,THE NOODLE,Manhattan,"370 MALCOLM X BOULEVARD, Manhattan, NY 10027",10027,Chinese,,20.0,2026-06-09,40.810037834945,-73.943812034529
41008526,KANOYAMA,Manhattan,"175 2 AVENUE, Manhattan, NY 10003",10003,Japanese,Z,27.0,2026-06-09,40.730472060292,-73.986314421583
41022993,POSTO THIN CRUST PIZZA,Manhattan,"310 2 AVENUE, Manhattan, NY 10003",10003,Italian,A,11.0,2026-06-09,40.73491539734,-73.983040726465
40703714,PALM RESTAURANT,Manhattan,"250 WEST   50 STREET, Manhattan, NY 10019",10019,Steakhouse,A,13.0,2026-06-09,40.761822569531,-73.985033688823
50099760,PRETTY RICKY'S,Manhattan,"101 RIVINGTON STREET, Manhattan, NY 10002",10002,American,,33.0,2026-06-09,40.720025692256,-73.988235789858
50115776,DISCOVERY,Manhattan,"230 PARK AVENUE SOUTH, Manhattan, NY 10003",10003,American,A,10.0,2026-06-09,40.737874954801,-73.988748644141
50117450,LYLA'S BODEGA,Manhattan,"177 WEST   83 STREET, Manhattan, NY 10024",10024,Latin American,,33.0,2026-06-09,40.785368197909,-73.975560069114
50010993,THE COPPER STILL,Manhattan,"151 2 AVENUE, Manhattan, NY 10003",10003,American,A,13.0,2026-06-09,40.72940992601,-73.987090372775
50171803,FANSWAY JAPANESE GRILL,Manhattan,"1911 3 AVENUE, Manhattan, NY 10029",10029,Japanese,N,17.0,2026-06-09,40.791173728671,-73.944947556189
50089786,NEXUS CLUB NEW YORK,Manhattan,"100 CHURCH STREET, Manhattan, NY 10007",10007,American,A,12.0,2026-06-09,40.712960869325,-74.00949044575
50179226,THISBOWL,Manhattan,"640 5 AVENUE, Manhattan, NY 10019",10019,Salads,A,12.0,2026-06-09,40.759425090887,-73.977121791261
50047657,CHIPOTLE MEXICAN GRILL,Manhattan,"404 BROADWAY, Manhattan, NY 10013",10013,Tex-Mex,A,12.0,2026-06-09,40.71881857356,-74.00235929271
41285675,THE BOWERY HOTEL BAR,Manhattan,"335 BOWERY, Manhattan, NY 10003",10003,American,A,13.0,2026-06-09,40.726039794453,-73.991907539462
50138798,PREMIER DELI CAFE,Manhattan,"856 7 AVENUE, Manhattan, NY 10019",10019,American,A,12.0,2026-06-09,40.764124834118,-73.981058620374
50102295,GREEK XPRESS,Manhattan,"264 WEST   40 STREET, Manhattan, NY 10018",10018,Greek,,36.0,2026-06-09,40.755463469352,-73.989615544923
50116310,JOSE LUIS LITTLE ITALY,Manhattan,"115 MULBERRY STREET, Manhattan, NY 10013",10013,Italian,,,2026-06-09,40.717676760803,-73.998235972027
40393712,SHABU TATSU,Manhattan,"216 EAST   10 STREET, Manhattan, NY 10003",10003,Japanese,A,12.0,2026-06-09,40.729286245464,-73.985690473386
50141457,DUNKIN,Manhattan,"185 GREENWICH STREET, Manhattan, NY 10007",10007,Coffee/Tea,A,10.0,2026-06-09,40.711783119412,-74.012083781597
50102084,LA PECORA BIANCA,Manhattan,"20 WEST   40 STREET, Manhattan, NY 10018",10018,Italian,A,12.0,2026-06-09,40.752558681876,-73.982718597622
50137811,PLAYA BOWLS,Manhattan,"750 7 AVENUE, Manhattan, NY 10019",10019,"Juice, Smoothies, Fruit Salads",A,13.0,2026-06-09,40.760746417645,-73.983525051517
41248591,NEW YORK TIMES CAFE,Manhattan,"620 8 AVENUE, Manhattan, NY 10018",10018,American,A,9.0,2026-06-09,40.756031723639,-73.990651383744
50121603,HOKKAIDO BAKED CHEESE TART,Manhattan,"315 5 AVENUE, Manhattan, NY 10016",10016,Japanese,A,9.0,2026-06-09,40.746995448707,-73.985596429598
50129829,106 NUTRITION BLENDS,Manhattan,"167 EAST  106 STREET, Manhattan, NY 10029",10029,"Juice, Smoothies, Fruit Salads",A,9.0,2026-06-09,40.791942547949,-73.945553643185
50032969,GOOD TASTE 360 INC,Manhattan,"360 EAST  116 STREET, Manhattan, NY 10029",10029,Chinese,A,5.0,2026-06-09,40.796395299859,-73.936369040476
40399099,STARBUCKS,Manhattan,"1445 1 AVENUE, Manhattan, NY 10021",10021,Coffee/Tea,A,7.0,2026-06-09,40.769845691663,-73.95451438349
50155371,DON CHICKEN,Manhattan,"205 ALLEN STREET, Manhattan, NY 10002",10002,Korean,,,2026-06-08,40.722633275381,-73.988776481069
50117281,JUST SALAD,Manhattan,"1350 AVENUE OF THE AMERICAS, Manhattan, NY 10019",10019,Soups/Salads/Sandwiches,Z,37.0,2026-06-08,40.76272452693,-73.978340789128
50075946,EM STAR CAFE,Manhattan,"19 DIVISION STREET, Manhattan, NY 10002",10002,Chinese,A,13.0,2026-06-08,40.714086567576,-73.996623638233
50108106,POPEYES LOUISIANA KITCHEN,Manhattan,"934 8 AVENUE, Manhattan, NY 10019",10019,Chicken,Z,30.0,2026-06-08,40.765612893117,-73.983664634075
50125513,S & P LUNCH,Manhattan,"174 5 AVENUE, Manhattan, NY 10010",10010,Sandwiches/Salads/Mixed Buffet,A,12.0,2026-06-08,40.741034289865,-73.989960627976
41325638,TRIBECA BAGELS,Manhattan,"374 CANAL STREET, Manhattan, NY 10013",10013,Sandwiches,A,11.0,2026-06-08,40.721071972868,-74.004260579913
50169169,CAFFE PARADISO,Manhattan,"202 ELIZABETH STREET, Manhattan, NY 10012",10012,Coffee/Tea,,,2026-06-08,40.722007881843,-73.994418958472
50000711,THE MANHATTAN AT TIMES SQUARE,Manhattan,"790 7 AVENUE, Manhattan, NY 10019",10019,American,,24.0,2026-06-08,40.7619978926,-73.982611454037
50095965,THE STAND,Manhattan,"116 EAST   16 STREET, Manhattan, NY 10003",10003,American,,27.0,2026-06-08,40.735473239405,-73.988279961022
41230004,WICKED WILLY'S,Manhattan,"149 BLEECKER STREET, Manhattan, NY 10012",10012,American,,31.0,2026-06-08,40.728268828151,-73.999357776932
40635454,THE LOWELL,Manhattan,"28 EAST   63 STREET, Manhattan, NY 10065",10065,American,,25.0,2026-06-08,40.765969522515,-73.969336277115
50108396,CHINA WOK,Manhattan,"454A LENOX AVENUE, Manhattan, NY 10037",10037,Chinese,A,7.0,2026-06-08,40.812551110081,-73.941978325349
50119778,BETTY,Manhattan,"193 HENRY STREET, Manhattan, NY 10002",10002,New American,,22.0,2026-06-08,40.713575444829,-73.987832926701
50041701,MOMOYA,Manhattan,"427 AMSTERDAM AVENUE, Manhattan, NY 10024",10024,Japanese,,48.0,2026-06-08,40.7840923079,-73.977618827214
40904478,LOVELY DAY,Manhattan,"196 ELIZABETH STREET, Manhattan, NY 10012",10012,Thai,Z,25.0,2026-06-08,40.721840454189,-73.994483910165
40996365,POPEYES,Manhattan,"75 LEXINGTON AVENUE, Manhattan, NY 10010",10010,Chicken,,24.0,2026-06-08,40.741255862317,-73.983457715611
50182318,BANH MI CAFE,Manhattan,"46 MULBERRY STREET, Manhattan, NY 10013",10013,Asian/Asian Fusion,N,31.0,2026-06-08,40.714995135114,-73.999628450833
50146608,LEXINGTON FAMOUS PIZZA,Manhattan,"50 LEXINGTON AVENUE, Manhattan, NY 10010",10010,Pizza,A,12.0,2026-06-08,40.74043255208,-73.98430234633
50171495,ANSA COFFEE,Manhattan,"101 THOMPSON STREET, Manhattan, NY 10012",10012,Coffee/Tea,A,13.0,2026-06-08,40.725496596641,-74.002117804485
50113143,HUNGRY GHOST,Manhattan,"315 BLEECKER STREET, Manhattan, NY 10014",10014,American,A,9.0,2026-06-08,40.732822328898,-74.003911334621
50128429,MILADY'S,Manhattan,"160 PRINCE STREET, Manhattan, NY 10012",10012,American,Z,29.0,2026-06-08,40.725971453002,-74.001334911865
41020466,FORTY CARROTS,Manhattan,"504 BROADWAY, Manhattan, NY 10012",10012,Coffee/Tea,,,2026-06-08,40.722309940431,-73.999397518956
50186656,EMPANADAS MONUMENTAL,Manhattan,"3477 BROADWAY, Manhattan, NY 10031",10031,Latin American,N,32.0,2026-06-08,40.824363606922,-73.951965781681
50002626,GOLDEN BOWL RESTAURANT,Manhattan,"51 DIVISION STREET, Manhattan, NY 10002",10002,Chinese,B,20.0,2026-06-08,40.714179833247,-73.995065310484
50168021,MAMALI,Manhattan,"70 CHRISTOPHER STREET, Manhattan, NY 10014",10014,Eastern European,A,9.0,2026-06-08,40.733555203714,-74.003178896537
41591687,PIZZARTE,Manhattan,"69 WEST   55 STREET, Manhattan, NY 10019",10019,Italian,A,11.0,2026-06-08,40.762532125352,-73.976961886145
50137290,PAMINA DOLCI E GELATO,Manhattan,"461 6 AVENUE, Manhattan, NY 10011",10011,Frozen Desserts,A,10.0,2026-06-08,40.735287182377,-73.998358188802
50061329,HAWA,Manhattan,"247 8 AVENUE, Manhattan, NY 10011",10011,"Juice, Smoothies, Fruit Salads",A,7.0,2026-06-08,40.744937774662,-73.998754929166
40364572,DONOHUE'S STEAK HOUSE,Manhattan,"845 LEXINGTON AVENUE, Manhattan, NY 10065",10065,Steakhouse,A,12.0,2026-06-08,40.765512884509,-73.965769788003
41586126,NEW SPRING BOY CHINESE RESTAURANT,Manhattan,"81 ALLEN STREET, Manhattan, NY 10002",10002,Chinese,,26.0,2026-06-08,40.717928942955,-73.991039136738
41373149,CAROL'S BUN,Manhattan,"139 EAST BROADWAY, Manhattan, NY 10002",10002,Chinese,A,13.0,2026-06-08,40.7139188768,-73.991573545749
50181879,SILVER PAPLACE CHINESE FOOD,Manhattan,"1430 SAINT NICHOLAS AVENUE, Manhattan, NY 10033",10033,Chinese,A,13.0,2026-06-08,40.849663609093,-73.933462348069
50123041,BLANK STREET COFFEE,Manhattan,"30 WEST   57 STREET, Manhattan, NY 10019",10019,Coffee/Tea,,,2026-06-08,40.763432020739,-73.975116911159
41148810,TROPICAL SPANISH CUISINE,Manhattan,"3771 BROADWAY, Manhattan, NY 10032",10032,Spanish,A,10.0,2026-06-08,40.833969973095,-73.945323975296
50123997,L'AMI PIERRE,Manhattan,"149 WEST   51 STREET, Manhattan, NY 10019",10019,Bakery Products/Desserts,A,13.0,2026-06-08,40.761275887272,-73.981748903516
50063953,MUMBAI MASALA,Manhattan,"1768 AMSTERDAM AVENUE, Manhattan, NY 10031",10031,Indian,,,2026-06-08,40.826839664347,-73.946439158699
50162529,PARIS BAGUETTE,Manhattan,"244 GRAND STREET, Manhattan, NY 10002",10002,Coffee/Tea,A,10.0,2026-06-08,40.718313421404,-73.994350727409
50144859,SAPPE,Manhattan,"240 WEST   14 STREET, Manhattan, NY 10011",10011,Thai,A,2.0,2026-06-08,40.739061240675,-74.000923796848
50072372,MISSION NYC,Manhattan,"229 WEST   28 STREET, Manhattan, NY 10001",10001,Korean,A,9.0,2026-06-07,40.747657701115,-73.994348229453
40716141,RUMPUS ROOM,Manhattan,"249 ELDRIDGE STREET, Manhattan, NY 10002",10002,American,A,13.0,2026-06-07,40.722847442125,-73.989570138897
50146241,FINE FOOD CUISINE,Manhattan,"227 EAST  116 STREET, Manhattan, NY 10029",10029,American,,121.0,2026-06-06,40.797632003319,-73.939260881244
50042812,SAN MATTEO PIZZERIA E CUCINA,Manhattan,"1559 2 AVENUE, Manhattan, NY 10028",10028,Italian,,0.0,2026-06-06,40.774558301155,-73.954171763943
50152943,THE TERRACE,Manhattan,"332 EAST  116 STREET, Manhattan, NY 10029",10029,Tapas,A,12.0,2026-06-06,40.796593178986,-73.936834761588
50178806,PANINERIA,Manhattan,"616A AMSTERDAM AVENUE, Manhattan, NY 10024",10024,Italian,,0.0,2026-06-06,40.790096892503,-73.973261502553
50017582,PARM,Manhattan,"235 COLUMBUS AVENUE, Manhattan, NY 10023",10023,Italian,,0.0,2026-06-06,40.776528103646,-73.979415857365
50171445,COCOTAZO,Manhattan,"349 EAST  109 STREET, Manhattan, NY 10029",10029,Spanish,A,9.0,2026-06-06,40.792060473037,-73.939854652978
50119792,LITTLE CHARLI,Manhattan,"271 BLEECKER STREET, Manhattan, NY 10014",10014,Pizza,,0.0,2026-06-06,40.731502120294,-74.003153541023
50180419,LA PIADINERIA,Manhattan,"18 EAST   23 STREET, Manhattan, NY 10010",10010,Other,N,0.0,2026-06-06,40.741053360564,-73.988444975384
