borough,block,lot,bbl,address,zipcode,latitude,longitude,landuse,lotarea,bldgarea,comarea,retailarea,officearea,resarea,numfloors,unitsres,unitstotal,yearbuilt,commercial_area_proxy,has_commercial_space
MN,1580,49,1015800049.0,1592 YORK AVENUE,10028.0,40.7744003,-73.9478899,4.0,1898.0,8480.0,1000.0,1000.0,0.0,7480.0,5.0,12.0,14.0,1910.0,1000.0,1
MN,1580,127,1015800127.0,88 EAST END AVENUE,10028.0,40.7734416,-73.9461902,4.0,1657.0,9450.0,1575.0,0.0,1575.0,6300.0,5.0,12.0,13.0,1910.0,1575.0,1
MN,1580,2,1015800002.0,1580 YORK AVENUE,10028.0,40.7740271,-73.9481646,4.0,1869.0,7700.0,1500.0,1500.0,0.0,6200.0,5.0,8.0,10.0,1910.0,1500.0,1
MN,1580,19,1015800019.0,531 EAST 83 STREET,10028.0,40.7734885,-73.9467931,2.0,2554.0,9185.0,0.0,0.0,0.0,9185.0,5.0,15.0,15.0,1915.0,0.0,0
MN,1579,34,1015790034.0,532 EAST 83 STREET,10028.0,40.7731016,-73.9470822,2.0,2554.0,8230.0,0.0,0.0,0.0,8230.0,5.0,11.0,11.0,1941.0,0.0,0
MN,1579,2,1015790002.0,1556 YORK AVENUE,10028.0,40.7734152,-73.9485947,3.0,4680.0,18852.0,0.0,0.0,0.0,18852.0,5.0,30.0,30.0,1920.0,0.0,0
MN,1580,11,1015800011.0,515 EAST 83 STREET,10028.0,40.7737523,-73.9474247,3.0,2554.0,11060.0,0.0,0.0,0.0,11060.0,5.0,17.0,17.0,1915.0,0.0,0
MN,1579,136,1015790136.0,528 EAST 83 STREET,10028.0,40.7731676,-73.9472374,2.0,2550.0,8164.0,0.0,0.0,0.0,8164.0,5.0,10.0,10.0,1900.0,0.0,0
MN,1563,24,1015630024.0,1569 YORK AVENUE,10028.0,40.7743155,-73.9486554,2.0,1951.0,7840.0,0.0,0.0,0.0,7840.0,5.0,20.0,20.0,1915.0,0.0,0
MN,1563,27,1015630027.0,1575 YORK AVENUE,10028.0,40.7744994,-73.9485289,4.0,1975.0,7900.0,1200.0,1200.0,0.0,6700.0,5.0,8.0,9.0,1915.0,1200.0,1
MN,1579,43,1015790043.0,514 EAST 83 STREET,10028.0,40.7734011,-73.9477896,2.0,2554.0,8620.0,0.0,0.0,0.0,8620.0,5.0,11.0,11.0,1910.0,0.0,0
MN,1562,3,1015620003.0,1582 1 AVENUE,10028.0,40.7744016,-73.950818,4.0,2000.0,8050.0,1500.0,1500.0,0.0,6550.0,5.0,17.0,19.0,1920.0,1500.0,1
MN,1562,39,1015620039.0,414 EAST 83 STREET,10028.0,40.7743408,-73.9500129,2.0,2554.0,7845.0,0.0,0.0,0.0,7845.0,5.0,11.0,11.0,1915.0,0.0,0
MN,1580,51,1015800051.0,1588 YORK AVENUE,10028.0,40.7742713,-73.9479839,4.0,1843.0,7700.0,1000.0,1000.0,0.0,6700.0,5.0,16.0,17.0,1910.0,1000.0,1
MN,1579,15,1015790015.0,525 EAST 82 STREET,10028.0,40.7729289,-73.9474434,3.0,11170.0,95642.0,6637.0,0.0,0.0,89005.0,13.0,94.0,94.0,1962.0,6637.0,1
MN,1579,13,1015790013.0,519 EAST 82 STREET,10028.0,40.773058,-73.9477538,2.0,2724.0,9710.0,0.0,0.0,0.0,9710.0,5.0,15.0,15.0,1910.0,0.0,0
MN,1579,33,1015790033.0,534 EAST 83 STREET,10028.0,40.7730687,-73.9469992,2.0,2554.0,8230.0,0.0,0.0,0.0,8230.0,5.0,22.0,22.0,1910.0,0.0,0
MN,1579,14,1015790014.0,521 EAST 82 STREET,10028.0,40.7730223,-73.9476635,2.0,2963.0,9425.0,0.0,0.0,0.0,9425.0,5.0,20.0,20.0,1910.0,0.0,0
MN,1562,31,1015620031.0,430 EAST 83 STREET,10028.0,40.7740743,-73.9493813,2.0,2554.0,8345.0,0.0,0.0,0.0,8345.0,5.0,22.0,22.0,1920.0,0.0,0
MN,1580,42,1015800042.0,514 EAST 84 STREET,10028.0,40.7740047,-73.9472403,1.0,2554.0,7970.0,0.0,0.0,0.0,7970.0,5.0,1.0,1.0,1910.0,0.0,0
MN,1562,24,1015620024.0,1555 YORK AVENUE,10028.0,40.7737448,-73.9490783,4.0,2035.0,8055.0,1400.0,1400.0,0.0,6655.0,5.0,9.0,10.0,1910.0,1400.0,1
MN,1580,104,1015800104.0,501 1/2 EAST 83 STREET,10028.0,40.7739584,-73.9480058,4.0,1836.0,7200.0,800.0,0.0,800.0,6400.0,5.0,11.0,13.0,1910.0,800.0,1
MN,1579,11,1015790011.0,515 EAST 82 STREET,10028.0,40.7731322,-73.9479234,3.0,2963.0,11928.0,0.0,0.0,0.0,11928.0,5.0,20.0,20.0,1910.0,0.0,0
MN,1563,22,1015630022.0,1565 YORK AVENUE,10028.0,40.7741921,-73.9487494,4.0,1964.0,8583.0,1400.0,1400.0,0.0,7183.0,5.0,8.0,10.0,1915.0,1400.0,1
MN,1580,10,1015800010.0,513 EAST 83 STREET,10028.0,40.773788,-73.9475041,2.0,2554.0,9190.0,0.0,0.0,0.0,9190.0,5.0,15.0,15.0,1925.0,0.0,0
MN,1580,32,1015800032.0,534 EAST 84 STREET,10028.0,40.7736448,-73.946385,3.0,6974.0,22812.0,0.0,0.0,0.0,22812.0,5.0,32.0,32.0,1910.0,0.0,0
MN,1579,1,1015790001.0,501 EAST 82 STREET,10028.0,40.7733329,-73.9486995,4.0,1173.0,4680.0,1200.0,1200.0,0.0,3480.0,4.0,6.0,7.0,1890.0,1200.0,1
MN,1580,23,1015800023.0,80 EAST END AVENUE,10028.0,40.7733401,-73.9464394,3.0,15120.0,182000.0,12000.0,4000.0,0.0,170000.0,20.0,152.0,154.0,1958.0,12000.0,1
MN,1562,22,1015620022.0,1551 YORK AVENUE,10028.0,40.7736213,-73.9491686,4.0,2042.0,8055.0,1000.0,1000.0,0.0,7055.0,5.0,8.0,9.0,1910.0,1000.0,1
MN,1562,32,1015620032.0,428 EAST 83 STREET,10028.0,40.7741073,-73.9494607,2.0,2554.0,8345.0,0.0,0.0,0.0,8345.0,5.0,11.0,11.0,1920.0,0.0,0
MN,1579,23,1015790023.0,60 EAST END AVENUE,10028.0,40.7727914,-73.9469525,3.0,24374.0,345242.0,6500.0,0.0,1500.0,338742.0,42.0,123.0,125.0,1973.0,6500.0,1
MN,1579,30,1015790030.0,590 EAST 83 STREET,10028.0,40.7729532,-73.9466238,8.0,7514.0,82374.0,82374.0,0.0,0.0,0.0,12.0,0.0,0.0,2017.0,82374.0,1
MN,1579,137,1015790137.0,526 EAST 83 STREET,10028.0,40.7732006,-73.9473168,2.0,2550.0,8164.0,0.0,0.0,0.0,8164.0,5.0,10.0,10.0,1900.0,0.0,0
MN,1579,139,1015790139.0,522 EAST 83 STREET,10028.0,40.7732665,-73.947472,2.0,2550.0,8164.0,0.0,0.0,0.0,8164.0,5.0,10.0,10.0,1900.0,0.0,0
MN,1580,7,1015800007.0,507 EAST 83 STREET,10028.0,40.7738869,-73.9477423,2.0,2554.0,9190.0,0.0,0.0,0.0,9190.0,5.0,15.0,15.0,1910.0,0.0,0
MN,1580,9,1015800009.0,511 EAST 83 STREET,10028.0,40.773821,-73.9475835,2.0,2554.0,9190.0,0.0,0.0,0.0,9190.0,5.0,17.0,17.0,1925.0,0.0,0
MN,1580,20,1015800020.0,533 EAST 83 STREET,10028.0,40.7734555,-73.9467137,2.0,2554.0,9185.0,0.0,0.0,0.0,9185.0,5.0,15.0,15.0,1910.0,0.0,0
MN,1580,43,1015800043.0,512 EAST 84 STREET,10028.0,40.7740707,-73.9473992,3.0,7662.0,29910.0,0.0,0.0,0.0,29910.0,5.0,20.0,20.0,1910.0,0.0,0
MN,1580,48,1015800048.0,502 EAST 84 STREET,10028.0,40.7742053,-73.9477168,4.0,2554.0,7106.0,1000.0,1000.0,0.0,6106.0,4.0,8.0,9.0,1900.0,1000.0,1
MN,1580,52,1015800052.0,1586 YORK AVENUE,10028.0,40.7742137,-73.9480273,4.0,1843.0,7750.0,1200.0,1200.0,0.0,6550.0,5.0,8.0,9.0,1920.0,1200.0,1
MN,1579,5,1015790005.0,505 EAST 82 STREET,10028.0,40.7732943,-73.9483132,3.0,10050.0,47680.0,0.0,0.0,0.0,47680.0,6.0,54.0,54.0,1950.0,0.0,0
MN,1579,35,1015790035.0,530 EAST 83 STREET,10028.0,40.7731346,-73.947158,2.0,2550.0,8164.0,0.0,0.0,0.0,8164.0,5.0,10.0,10.0,1900.0,0.0,0
MN,1580,4,1015800004.0,1584 YORK AVENUE,10028.0,40.7741341,-73.9480309,4.0,2548.0,8788.0,1500.0,1500.0,0.0,7288.0,5.0,8.0,9.0,1910.0,1500.0,1
MN,1579,12,1015790012.0,517 EAST 82 STREET,10028.0,40.7730965,-73.9478404,2.0,2724.0,9055.0,0.0,0.0,0.0,9055.0,5.0,14.0,14.0,1910.0,0.0,0
MN,1580,1,1015800001.0,1578 YORK AVENUE,10028.0,40.773964,-73.948208,4.0,1924.0,8975.0,1200.0,1200.0,0.0,7775.0,5.0,10.0,12.0,1910.0,1200.0,1
MN,1579,9,1015790009.0,513 EAST 82 STREET,10028.0,40.7731707,-73.9480136,2.0,3031.0,11700.0,0.0,0.0,0.0,11700.0,5.0,20.0,20.0,1910.0,0.0,0
MN,1562,17,1015620017.0,429 EAST 82 STREET,10028.0,40.7738576,-73.9496414,4.0,2554.0,8020.0,350.0,0.0,350.0,7670.0,5.0,20.0,21.0,1910.0,350.0,1
MN,1562,15,1015620015.0,425 EAST 82 STREET,10028.0,40.7739263,-73.9498002,4.0,2554.0,8020.0,270.0,0.0,270.0,7750.0,5.0,20.0,21.0,1910.0,270.0,1
MN,1580,8,1015800008.0,509 EAST 83 STREET,10028.0,40.773854,-73.9476629,2.0,2554.0,9190.0,0.0,0.0,0.0,9190.0,5.0,15.0,15.0,1925.0,0.0,0
MN,1580,33,1015800033.0,526 EAST 84 STREET,10028.0,40.7737574,-73.9466484,3.0,10216.0,42250.0,0.0,0.0,0.0,42250.0,5.0,80.0,80.0,1920.0,0.0,0
MN,1023,104,1010230104.0,253 WEST 51 STREET,10019.0,40.7629079,-73.9850949,4.0,2568.0,5309.0,5309.0,2000.0,3309.0,0.0,3.0,0.0,2.0,1991.0,5309.0,1
MN,1927,17,1019270017.0,227 WEST 121 STREET,10027.0,40.8071657,-73.9514007,2.0,5046.0,20060.0,0.0,0.0,0.0,20060.0,5.0,20.0,20.0,1910.0,0.0,0
MN,1863,39,1018630039.0,106 WEST 109 STREET,10025.0,40.8012823,-73.9623094,2.0,5046.0,19280.0,0.0,0.0,0.0,19280.0,5.0,19.0,19.0,1900.0,0.0,0
MN,1351,43,1013510043.0,316 EAST 59 STREET,10022.0,40.7600376,-73.9635745,4.0,2511.0,5550.0,4000.0,0.0,4000.0,1550.0,3.0,1.0,2.0,1900.0,4000.0,1
MN,625,40,1006250040.0,19 8 AVENUE,10014.0,40.7378519,-74.0047704,4.0,860.0,2560.0,1280.0,640.0,0.0,1280.0,3.0,1.0,2.0,1845.0,1280.0,1
MN,1447,18,1014470018.0,347 EAST 72 STREET,10021.0,40.7683764,-73.956642,8.0,2861.0,7392.0,7392.0,0.0,0.0,0.0,4.0,0.0,1.0,1920.0,7392.0,1
MN,1554,23,1015540023.0,1761 1 AVENUE,10128.0,40.7803835,-73.9472208,3.0,10000.0,244249.0,4717.0,4717.0,0.0,239532.0,32.0,110.0,111.0,2007.0,4717.0,1
MN,1922,154,1019220154.0,268 WEST 117 STREET,10026.0,40.8045126,-73.9540756,1.0,1817.0,3660.0,0.0,0.0,0.0,2745.0,3.0,2.0,2.0,2003.0,0.0,0
MN,1078,111,1010780111.0,539 WEST 49 STREET,10019.0,40.7650249,-73.9939605,2.0,2510.0,9525.0,0.0,0.0,0.0,9525.0,5.0,20.0,20.0,1901.0,0.0,0
MN,1077,1,1010770001.0,666 11 AVENUE,10019.0,40.7647422,-73.9948883,5.0,30765.0,16268.0,16268.0,10142.0,6126.0,0.0,2.0,0.0,1.0,1984.0,16268.0,1
MN,1094,27,1010940027.0,627 11 AVENUE,10036.0,40.7637871,-73.9966464,5.0,17225.0,20000.0,20000.0,8600.0,5750.0,0.0,1.0,0.0,1.0,1955.0,20000.0,1
MN,1077,57,1010770057.0,544 WEST 49 STREET,10019.0,40.7647449,-73.9944768,2.0,2510.0,8800.0,0.0,0.0,0.0,8800.0,5.0,20.0,20.0,1909.0,0.0,0
MN,1094,11,1010940011.0,638 WEST 47 STREET,10036.0,40.7644706,-73.9980867,5.0,5021.0,2875.0,2875.0,0.0,0.0,0.0,1.0,0.0,1.0,1940.0,2875.0,1
MN,1075,29,1010750029.0,653 10 AVENUE,10036.0,40.7624393,-73.9938308,4.0,5021.0,25617.0,3202.0,3202.0,0.0,22415.0,8.0,20.0,21.0,2012.0,3202.0,1
MN,1075,45,1010750045.0,526 WEST 47 STREET,10036.0,40.7630954,-73.9944408,4.0,2510.0,7175.0,1100.0,1100.0,0.0,6075.0,5.0,8.0,10.0,1910.0,1100.0,1
MN,1815,114,1018150114.0,525 EAST 118 STREET,10035.0,40.7960253,-73.9308151,11.0,2060.0,0.0,,,,,,0.0,0.0,0.0,,0
MN,1075,15,1010750015.0,529 WEST 46 STREET,10036.0,40.7629993,-73.9949751,6.0,5021.0,12500.0,12500.0,0.0,1171.0,0.0,3.0,0.0,2.0,1887.0,12500.0,1
MN,461,3,1004610003.0,25 COOPER SQUARE,10003.0,40.7278169,-73.9907708,5.0,11662.0,91948.0,2316.0,0.0,1200.0,2400.0,21.0,4.0,149.0,2006.0,2316.0,1
MN,461,6,1004610006.0,35 COOPER SQUARE,10003.0,40.7280749,-73.9906409,8.0,4837.0,45082.0,4756.0,4756.0,0.0,0.0,13.0,0.0,56.0,2014.0,4756.0,1
MN,464,39,1004640039.0,135 2 AVENUE,10003.0,40.7289502,-73.9878626,8.0,2400.0,5066.0,5066.0,0.0,0.0,0.0,3.0,0.0,1.0,1884.0,5066.0,1
MN,464,48,1004640048.0,19 ST MARKS PLACE,10003.0,40.7292522,-73.9886022,5.0,8801.0,15851.0,15851.0,15851.0,0.0,0.0,7.0,0.0,5.0,1920.0,15851.0,1
MN,1708,124,1017080124.0,273 PLEASANT AVENUE,10029.0,40.7941663,-73.9341578,2.0,946.0,2400.0,0.0,0.0,0.0,2400.0,3.0,4.0,4.0,1900.0,0.0,0
MN,464,6,1004640006.0,29 3 AVENUE,10003.0,40.7297298,-73.9892624,5.0,8775.0,18164.0,18164.0,18164.0,0.0,0.0,15.0,0.0,6.0,1920.0,18164.0,1
MN,464,19,1004640019.0,218 EAST 9 STREET,10003.0,40.7295513,-73.9885841,4.0,1575.0,4914.0,1575.0,1575.0,0.0,3339.0,4.0,2.0,3.0,1901.0,1575.0,1
MN,464,31,1004640031.0,236 EAST 9 STREET,10003.0,40.7293125,-73.9879816,11.0,1160.0,0.0,,,,,,0.0,0.0,0.0,,0
MN,464,58,1004640058.0,5 ST MARKS PLACE,10003.0,40.7295157,-73.9892733,4.0,2375.0,8845.0,1769.0,1769.0,0.0,7076.0,5.0,15.0,17.0,1920.0,1769.0,1
MN,463,7,1004630007.0,71 COOPER SQUARE,10003.0,40.729255,-73.9897712,5.0,6216.0,20814.0,6216.0,6216.0,0.0,0.0,4.0,0.0,7.0,1925.0,6216.0,1
MN,463,11,1004630011.0,4 ST MARKS PLACE,10003.0,40.7291452,-73.9896377,4.0,3120.0,10036.0,5720.0,5720.0,0.0,4316.0,3.5,5.0,7.0,1831.0,5720.0,1
MN,463,17,1004630017.0,16 ST MARKS PLACE,10003.0,40.7289393,-73.9891471,4.0,3120.0,11908.0,2382.0,2382.0,0.0,9526.0,5.0,18.0,20.0,1900.0,2382.0,1
MN,464,16,1004640016.0,212 EAST 9 STREET,10003.0,40.7296392,-73.9887898,4.0,1350.0,3564.0,3564.0,1300.0,0.0,0.0,3.0,2.0,3.0,1900.0,3564.0,1
MN,464,20,1004640020.0,220 EAST 9 STREET,10003.0,40.729469,-73.9883857,10.0,7875.0,22460.0,22460.0,0.0,0.0,0.0,4.0,0.0,2.0,1926.0,22460.0,1
MN,464,25,1004640025.0,230 EAST 9 STREET,10003.0,40.7293701,-73.9881548,4.0,3150.0,12601.0,12600.0,6300.0,3150.0,1.0,4.0,1.0,9.0,1920.0,12600.0,1
MN,464,27,1004640027.0,234 EAST 9 STREET,10003.0,40.7293564,-73.9880321,7.0,1192.0,2384.0,2384.0,0.0,0.0,0.0,2.0,0.0,2.0,1900.0,2384.0,1
MN,464,44,1004640044.0,31 ST MARKS PLACE,10003.0,40.7290765,-73.9881837,4.0,2912.0,9860.0,4088.0,4088.0,0.0,5772.0,4.0,16.0,20.0,1900.0,4088.0,1
MN,464,57,1004640057.0,7 ST MARKS PLACE,10003.0,40.7295047,-73.9891831,4.0,1626.0,10216.0,1626.0,1626.0,0.0,8590.0,5.0,20.0,22.0,1900.0,1626.0,1
MN,464,59,1004640059.0,3 SAINT MARKS PLACE,10003.0,40.7295652,-73.9894934,5.0,6921.0,60528.0,60528.0,6407.0,54121.0,0.0,9.0,0.0,2.0,2023.0,60528.0,1
MN,464,132,1004640132.0,238A EAST 9 STREET,10003.0,40.7293674,-73.9879058,5.0,112.0,220.0,220.0,220.0,0.0,0.0,1.0,0.0,1.0,1920.0,220.0,1
MN,450,10,1004500010.0,310 EAST 9 STREET,10003.0,40.7287799,-73.986773,2.0,2013.0,6875.0,0.0,0.0,0.0,5500.0,4.0,3.0,3.0,1901.0,0.0,0
MN,464,45,1004640045.0,29 ST MARKS PLACE,10003.0,40.7291122,-73.9882703,2.0,2934.0,5704.0,1426.0,1426.0,0.0,4278.0,4.0,8.0,9.0,1900.0,1426.0,1
MN,464,47,1004640047.0,25 ST MARKS PLACE,10003.0,40.7291808,-73.9884363,4.0,2934.0,9659.0,4773.0,4773.0,0.0,4886.0,4.0,3.0,5.0,1920.0,4773.0,1
MN,464,51,1004640051.0,17 ST MARKS PLACE,10003.0,40.7293208,-73.988761,4.0,2934.0,12861.0,2144.0,2144.0,0.0,10717.0,6.0,22.0,24.0,1900.0,2144.0,1
MN,464,36,1004640036.0,139 2 AVENUE,10003.0,40.7291203,-73.9877363,4.0,2790.0,12822.0,2137.0,2137.0,0.0,10685.0,6.0,20.0,21.0,1900.0,2137.0,1
MN,464,15,1004640015.0,210 EAST 9 STREET,10003.0,40.7296639,-73.9888511,4.0,1575.0,3729.0,1575.0,1575.0,0.0,2154.0,3.0,4.0,5.0,1900.0,1575.0,1
MN,463,18,1004630018.0,18 ST MARKS PLACE,10003.0,40.7289036,-73.9890641,4.0,3120.0,7566.0,1892.0,1892.0,0.0,5674.0,4.0,15.0,17.0,1900.0,1892.0,1
MN,464,34,1004640034.0,141 2 AVENUE,10003.0,40.7291807,-73.9875992,4.0,3485.0,17200.0,2660.0,2660.0,0.0,14540.0,6.0,19.0,21.0,1900.0,2660.0,1
MN,463,13,1004630013.0,8 ST MARKS PLACE,10003.0,40.7290766,-73.9894754,4.0,3120.0,12080.0,2304.0,2304.0,0.0,9776.0,5.0,19.0,20.0,1900.0,2304.0,1
MN,463,12,1004630012.0,6 ST MARKS PLACE,10003.0,40.7291095,-73.9895548,5.0,3120.0,15600.0,15600.0,15600.0,0.0,0.0,5.0,0.0,5.0,1900.0,15600.0,1
MN,463,14,1004630014.0,10 ST MARKS PLACE,10003.0,40.7290409,-73.9893924,2.0,3120.0,10840.0,0.0,0.0,0.0,10840.0,5.0,20.0,20.0,1900.0,0.0,0
MN,450,6,1004500006.0,140 2 AVENUE,10003.0,40.7288458,-73.9870436,5.0,6709.0,22274.0,22274.0,6470.0,10054.0,0.0,5.0,0.0,16.0,1920.0,22274.0,1
MN,464,55,1004640055.0,9 ST MARKS PLACE,10003.0,40.7294608,-73.9890965,4.0,3616.0,9544.0,3616.0,3616.0,0.0,5928.0,4.0,4.0,5.0,1900.0,3616.0,1
MN,464,46,1004640046.0,27 ST MARKS PLACE,10003.0,40.7291451,-73.9883497,4.0,2934.0,13170.0,2634.0,2634.0,0.0,10536.0,6.0,20.0,22.0,1900.0,2634.0,1
MN,464,54,1004640054.0,11 ST MARKS PLACE,10003.0,40.7294224,-73.9890063,4.0,2934.0,11200.0,1867.0,1867.0,0.0,9333.0,5.0,18.0,22.0,1900.0,1867.0,1
MN,464,33,1004640033.0,240 EAST 9 STREET,10003.0,40.7292631,-73.987794,4.0,2104.0,9180.0,1488.0,0.0,1488.0,7692.0,6.0,12.0,14.0,1900.0,1488.0,1
MN,450,8,1004500008.0,144 2 AVENUE,10003.0,40.7289473,-73.9869714,5.0,3354.0,10062.0,10062.0,3280.0,6782.0,0.0,3.0,0.0,4.0,1920.0,10062.0,1
MN,464,152,1004640152.0,13 ST MARKS PLACE,10003.0,40.7293894,-73.9889233,4.0,2934.0,13375.0,3500.0,3500.0,0.0,9875.0,5.0,16.0,18.0,1900.0,3500.0,1
MN,463,16,1004630016.0,14 ST MARKS PLACE,10003.0,40.7289723,-73.9892301,2.0,3420.0,10140.0,2028.0,2028.0,0.0,8112.0,5.0,8.0,9.0,1900.0,2028.0,1
MN,464,37,1004640037.0,137 2 AVENUE,10003.0,40.7290325,-73.9878013,5.0,5980.0,17066.0,17066.0,0.0,17066.0,0.0,3.0,0.0,1.0,1900.0,17066.0,1
MN,459,8,1004590008.0,359 BOWERY,10003.0,40.7268288,-73.9912869,4.0,2657.0,8624.0,8623.0,2657.0,0.0,1.0,4.5,3.0,4.0,1920.0,8623.0,1
MN,459,10,1004590010.0,50 EAST 4 STREET,10003.0,40.7267409,-73.9911354,1.0,1021.0,2420.0,0.0,0.0,0.0,2420.0,4.0,2.0,2.0,1899.0,0.0,0
MN,459,40,1004590040.0,19 EAST 3 STREET,10003.0,40.7261014,-73.9905726,10.0,2100.0,0.0,,,,,,0.0,0.0,0.0,,0
MN,460,56,1004600056.0,59 EAST 4 STREET,10003.0,40.7270017,-73.9907962,8.0,4809.0,32000.0,32000.0,0.0,32000.0,0.0,7.0,0.0,1.0,1920.0,32000.0,1
MN,459,5,1004590005.0,355 BOWERY,10003.0,40.7266614,-73.9913194,4.0,3060.0,6281.0,1900.0,1900.0,0.0,4381.0,3.5,7.0,9.0,1900.0,1900.0,1
MN,445,49,1004450049.0,75 EAST 3 STREET,10003.0,40.7251817,-73.9883576,2.0,2404.0,11046.0,0.0,0.0,0.0,11046.0,6.0,24.0,24.0,1900.0,0.0,0
MN,445,54,1004450054.0,65 EAST 3 STREET,10003.0,40.7253327,-73.9887111,2.0,1923.0,7470.0,0.0,0.0,0.0,7470.0,7.0,8.0,8.0,1999.0,0.0,0
MN,445,52,1004450052.0,67 EAST 3 STREET,10003.0,40.7252915,-73.9886173,4.0,3847.0,14000.0,1250.0,0.0,1250.0,12750.0,5.0,17.0,19.0,1987.0,1250.0,1
MN,445,50,1004450050.0,73 EAST 3 STREET,10003.0,40.7252174,-73.9884369,2.0,2404.0,11025.0,0.0,0.0,0.0,11025.0,6.0,24.0,24.0,1900.0,0.0,0
MN,448,33,1004480033.0,101 1 AVENUE,10003.0,40.7266938,-73.986373,4.0,2208.0,6029.0,1205.0,1205.0,0.0,4824.0,5.0,4.0,5.0,1900.0,1205.0,1
MN,445,51,1004450051.0,71 EAST 3 STREET,10003.0,40.7252503,-73.9885163,2.0,2404.0,11046.0,0.0,0.0,0.0,11046.0,6.0,24.0,24.0,1900.0,0.0,0
MN,445,26,1004450026.0,120 EAST 4 STREET,10003.0,40.7253051,-73.9879066,2.0,4808.0,17443.0,0.0,0.0,0.0,17443.0,5.0,48.0,48.0,1900.0,0.0,0
MN,446,36,1004460036.0,67 1 AVENUE,10003.0,40.7254176,-73.9873041,4.0,2424.0,11517.0,2433.0,2433.0,0.0,9084.0,5.0,16.0,20.0,1900.0,2433.0,1
MN,445,31,1004450031.0,61 1 AVENUE,10003.0,40.7252063,-73.9874015,4.0,1776.0,8895.0,1776.0,1776.0,0.0,7119.0,5.0,16.0,17.0,1900.0,1776.0,1
MN,445,25,1004450025.0,118 EAST 4 STREET,10003.0,40.7253546,-73.9880256,2.0,2404.0,8270.0,0.0,0.0,0.0,8270.0,5.0,24.0,24.0,1900.0,0.0,0
MN,445,28,1004450028.0,124 EAST 4 STREET,10003.0,40.7252557,-73.9877875,4.0,2404.0,10854.0,1809.0,1809.0,0.0,9045.0,6.0,24.0,26.0,1910.0,1809.0,1
MN,445,30,1004450030.0,128 EAST 4 STREET,10003.0,40.7252447,-73.9875855,4.0,1250.0,5730.0,1000.0,1000.0,0.0,4730.0,5.0,8.0,10.0,1910.0,1000.0,1
MN,445,32,1004450032.0,59 1 AVENUE,10003.0,40.7251459,-73.9874484,4.0,1776.0,6567.0,1200.0,1200.0,0.0,5367.0,5.0,8.0,10.0,1900.0,1200.0,1
MN,445,34,1004450034.0,55 1 AVENUE,10003.0,40.7250471,-73.9875711,4.0,2400.0,7935.0,1560.0,1560.0,0.0,6375.0,5.0,15.0,16.0,1900.0,1560.0,1
MN,447,28,1004470028.0,95 1 AVENUE,10003.0,40.7264111,-73.9865823,4.0,4850.0,17473.0,2619.0,2619.0,0.0,14854.0,5.0,20.0,24.0,1910.0,2619.0,1
MN,445,42,1004450042.0,89 EAST 3 STREET,10003.0,40.724984,-73.9878814,2.0,2404.0,10410.0,0.0,0.0,0.0,10410.0,6.0,15.0,15.0,1900.0,0.0,0
MN,446,35,1004460035.0,69 1 AVENUE,10003.0,40.725478,-73.9872607,4.0,2349.0,9385.0,1894.0,1894.0,0.0,7491.0,5.0,19.0,21.0,1900.0,1894.0,1
MN,445,43,1004450043.0,87 EAST 3 STREET,10003.0,40.7250169,-73.9879608,2.0,2404.0,8847.0,0.0,0.0,0.0,8847.0,5.0,20.0,20.0,1900.0,0.0,0
MN,445,29,1004450029.0,126 EAST 4 STREET,10003.0,40.7252228,-73.9877082,4.0,2404.0,9195.0,900.0,900.0,0.0,8295.0,5.0,20.0,21.0,1910.0,900.0,1
MN,445,35,1004450035.0,53 1 AVENUE,10003.0,40.7249895,-73.9876144,4.0,2400.0,9216.0,2976.0,1560.0,0.0,6240.0,5.0,7.0,8.0,1900.0,2976.0,1
MN,445,38,1004450038.0,91 EAST 3 STREET,10003.0,40.724855,-73.9877551,3.0,3846.0,19785.0,3040.0,3040.0,0.0,16745.0,7.0,38.0,41.0,1920.0,3040.0,1
MN,445,45,1004450045.0,81 EAST 3 STREET,10003.0,40.7250993,-73.9881592,3.0,4809.0,36047.0,0.0,0.0,0.0,36047.0,13.0,45.0,45.0,2003.0,0.0,0
MN,445,36,1004450036.0,51 1 AVENUE,10003.0,40.7249318,-73.9876541,4.0,2400.0,8324.0,1560.0,1560.0,0.0,6764.0,5.0,12.0,13.0,1900.0,1560.0,1
MN,445,37,1004450037.0,99 EAST 3 STREET,10003.0,40.7247891,-73.9875928,4.0,962.0,4163.0,1115.0,800.0,0.0,3048.0,4.0,4.0,5.0,1910.0,1115.0,1
MN,445,33,1004450033.0,57 1 AVENUE,10003.0,40.7251047,-73.9875314,4.0,2400.0,8800.0,1560.0,1560.0,0.0,7240.0,6.0,14.0,16.0,1900.0,1560.0,1
MN,445,47,1004450047.0,77 EAST 3 STREET,10003.0,40.7251487,-73.9882782,4.0,2404.0,11025.0,1900.0,1000.0,0.0,9125.0,6.0,11.0,14.0,1900.0,1900.0,1
MN,446,33,1004460033.0,73 1 AVENUE,10003.0,40.7255933,-73.9871741,4.0,2382.0,8588.0,1632.0,1632.0,0.0,6956.0,5.0,16.0,17.0,1900.0,1632.0,1
