restaurant_id,name,cuisine,address,zipcode,inspection_grade,inspection_score,inspection_date,lat,lon
40389356,TOM'S RESTAURANT,American,"2880 BROADWAY, MANHATTAN, NY 10025",10025,,28.0,2026-06-12,40.805490185201,-73.965720252196
50149226,HEAVENLY MARKET & PIZZA,American,"1671 YORK AVENUE, MANHATTAN, NY 10128",10128,,,2026-06-12,40.777132189167,-73.946248212845
41151163,GALAXY DINER,American,"665 9 AVENUE, MANHATTAN, NY 10036",10036,A,11.0,2026-06-12,40.761082083992,-73.990701209066
50156592,GREAT TASTE USA,Chinese,"33 CATHERINE STREET, MANHATTAN, NY 10038",10038,Z,54.0,2026-06-12,40.712431482985,-73.997024114289
50113426,H&H BAGELS,American,"351 WEST   31 STREET, MANHATTAN, NY 10001",10001,A,12.0,2026-06-12,40.750899342782,-73.996278888842
50080117,NEW YORK BAGELS & CAFE,American,"587 1ST AVE, MANHATTAN, NY 10016",10016,A,12.0,2026-06-12,40.743499261901,-73.973724161201
50132350,PHD ROOFTOP LOUNGE,American,"355 WEST   16 STREET, MANHATTAN, NY 10011",10011,A,13.0,2026-06-12,40.741726367976,-74.003081852298
41452462,CRYSTAL,Japanese,"212 EAST   52 STREET, MANHATTAN, NY 10022",10022,A,7.0,2026-06-11,40.756840453612,-73.969326057646
41191334,EAST VILLAGE PIZZA,Pizza,"145 1 AVENUE, MANHATTAN, NY 10003",10003,A,11.0,2026-06-11,40.728086685371,-73.984929447145
50123677,CHEF GUO,Chinese,"135 EAST   50 STREET, MANHATTAN, NY 10022",10022,A,4.0,2026-06-11,40.756322362914,-73.97193958988
50170579,GOLDEN SHANGHAI 2,Other,"50 MOTT STREET, MANHATTAN, NY 10013",10013,N,30.0,2026-06-11,40.715527611509,-73.998539042528
41488795,BRISAS DEL MAR SEAFOOD MARKET,Seafood,"1785 LEXINGTON AVENUE, MANHATTAN, NY 10029",10029,,21.0,2026-06-11,40.795205357224,-73.944099086199
41645852,HARLEM PUBLIC RESTAURANT,American,"3612 BROADWAY, MANHATTAN, NY 10031",10031,,,2026-06-11,40.828723613901,-73.948757479918
50087404,BILLY'S BAKERY,Bakery Products/Desserts,"410 COLUMBUS AVENUE, MANHATTAN, NY 10024",10024,A,7.0,2026-06-11,40.782348892887,-73.975200087964
50043260,THE DEAD POET,Irish,"450 AMSTERDAM AVENUE, MANHATTAN, NY 10024",10024,A,12.0,2026-06-11,40.784852500266,-73.977091354051
40915251,ACOSTA,Latin American,"934 AMSTERDAM AVENUE, MANHATTAN, NY 10025",10025,,20.0,2026-06-11,40.800332826981,-73.965795156647
50065089,SUSHI ISHIKAWA,Japanese,"419 E 74TH ST, MANHATTAN, NY 10021",10021,A,6.0,2026-06-11,40.768854791842,-73.954406756795
50098200,DAILY PROVISIONS,American,"375 AMSTERDAM AVENUE, MANHATTAN, NY 10024",10024,,30.0,2026-06-11,40.782363352575,-73.978879627755
40987257,DELIZIA RISTORANTE,Italian,"1374 1 AVENUE, MANHATTAN, NY 10021",10021,,18.0,2026-06-11,40.768748094311,-73.955291328309
50183702,TRUFA CAFE,Spanish,"3431 BROADWAY, MANHATTAN, NY 10031",10031,A,7.0,2026-06-11,40.823046530642,-73.95293144818
41519587,BLIND BARBER,American,"339 EAST   10 STREET, MANHATTAN, NY 10009",10009,N,20.0,2026-06-11,40.727092401989,-73.980437798899
50015186,CAMPAGNOLA,Italian,"1382 1 AVENUE, MANHATTAN, NY 10021",10021,A,12.0,2026-06-11,40.768926452747,-73.955161240682
50102862,ESTRELLAS PROTEIN BAR,"Juice, Smoothies, Fruit Salads","520 WEST  145 STREET, MANHATTAN, NY 10031",10031,A,2.0,2026-06-11,40.825556028905,-73.948413052731
50120938,LA MIA PIZZA,Pizza,"1580 1 AVENUE, MANHATTAN, NY 10028",10028,Z,41.0,2026-06-11,40.77442530508,-73.951146252048
41164840,LA TRAVIATA PIZZERIA,Pizza,"101 WEST   68 STREET, MANHATTAN, NY 10023",10023,A,12.0,2026-06-11,40.774941885447,-73.980860562919
50159606,DUNKIN,Donuts,"2257 1 AVENUE, MANHATTAN, NY 10029",10029,A,8.0,2026-06-11,40.795848625494,-73.935528045325
50180277,TEAPULSE,Coffee/Tea,"167 CANAL STREET, MANHATTAN, NY 10013",10013,A,7.0,2026-06-11,40.716584319876,-73.997096075351
50000197,MAIDEN LANE,American,"162 AVENUE B, MANHATTAN, NY 10009",10009,A,13.0,2026-06-11,40.727059349657,-73.979773949681
50128013,BEST BAGELS,Bagels/Pretzels,"225 WEST   35 STREET, MANHATTAN, NY 10001",10001,,38.0,2026-06-11,40.752043618577,-73.991041748626
50111296,BIG WONG,Chinese,"67 MOTT STREET, MANHATTAN, NY 10013",10013,,24.0,2026-06-11,40.7161177319,-73.998199940104
50045348,MCDONALD'S,Hamburgers,"1499 3 AVENUE, MANHATTAN, NY 10028",10028,,18.0,2026-06-11,40.777835742497,-73.954685828487
50144293,BLUE MOUNTAIN,Japanese,"396 3 AVENUE, MANHATTAN, NY 10016",10016,,,2026-06-11,40.742103574857,-73.980768987859
50064218,TAP NYC,Coffee/Tea,"267 COLUMBUS AVENUE, MANHATTAN, NY 10023",10023,,20.0,2026-06-11,40.77771642487,-73.978556145725
50129688,MALINEE,Thai,"2028 2 AVENUE, MANHATTAN, NY 10029",10029,,22.0,2026-06-11,40.789457442322,-73.943269715075
50002620,ADYAR ANANDA BHAVAN,Indian,"1071 1 AVENUE, MANHATTAN, NY 10022",10022,,17.0,2026-06-11,40.75924000832,-73.962249977229
50158335,MIRIAM,Mediterranean,"973 LEXINGTON AVENUE, MANHATTAN, NY 10021",10021,N,24.0,2026-06-11,40.769415044429,-73.962922911174
50075742,PINKBERRY,Frozen Desserts,"1577 2 AVENUE, MANHATTAN, NY 10028",10028,A,12.0,2026-06-11,40.7751427615,-73.953741705348
50162039,WINGSTOP,Chicken,"935 8 AVENUE, MANHATTAN, NY 10019",10019,Z,0.0,2026-06-11,40.765621129956,-73.983682682178
50126405,MAMA'S FRIED CHICKEN,Chicken,"21 MALCOLM X BLVD, MANHATTAN, NY 10026",10026,,26.0,2026-06-11,40.798996643127,-73.951897472432
40398690,DOC HOLLIDAY'S,American,"141 AVENUE A, MANHATTAN, NY 10009",10009,A,9.0,2026-06-11,40.727109245489,-73.982775733756
50087656,L'AVENUE AT SAKS,French,"611 5 AVENUE, MANHATTAN, NY 10022",10022,A,11.0,2026-06-11,40.757995161366,-73.977577095311
50018858,NOREETUH,American,"128 1 AVENUE, MANHATTAN, NY 10009",10009,A,12.0,2026-06-11,40.727364878115,-73.985441939297
50138942,CHA CHA MATCHA,Coffee/Tea,"1158 BROADWAY, MANHATTAN, NY 10001",10001,A,10.0,2026-06-10,40.744481575862,-73.988512947151
50125118,LITTLE KIRIN,Asian/Asian Fusion,"81 SAINT MARKS PLACE, MANHATTAN, NY 10003",10003,A,10.0,2026-06-10,40.727776627925,-73.98571966254
50116334,CAFE D'ALSACE,French,"1705 2 AVENUE, MANHATTAN, NY 10128",10128,A,12.0,2026-06-10,40.779371146093,-73.950662376342
50005098,DUNKIN,Donuts,"1342 AMSTERDAM AVENUE, MANHATTAN, NY 10027",10027,A,12.0,2026-06-10,40.813644286372,-73.956077508872
50128743,LATITUDE 39 @ LOBBY OF HOLIDAY INN,American,"306 WEST   39 STREET, MANHATTAN, NY 10018",10018,,25.0,2026-06-10,40.755545984056,-73.991730686081
50162042,WINGSTOP,American,"86 DELANCEY STREET, MANHATTAN, NY 10002",10002,A,12.0,2026-06-10,40.718991051192,-73.989650109506
50174469,KENNEDY CHICKEN & HALAL GRILL,Chicken,"350 MALCOLM X BOULEVARD, MANHATTAN, NY 10027",10027,A,12.0,2026-06-10,40.809425975133,-73.944260492132
50177670,BOWERY ROAD / BAR SELLA,New American,"132 4 AVENUE, MANHATTAN, NY 10003",10003,A,9.0,2026-06-10,40.733225435213,-73.989943767705
50182513,CHIPOTLE MEXICAN GRILL #5710,Tex-Mex,"500 WEST   33 STREET, MANHATTAN, NY 10001",10001,A,7.0,2026-06-10,40.753984513583,-73.99983035853
50172022,GRACE FARMS KIOSK,Coffee/Tea,"270 PARK AVENUE, MANHATTAN, NY 10017",10017,N,3.0,2026-06-10,40.755634159504,-73.975109006874
50052503,ESS-A-BAGEL,American,"324 1 AVENUE, MANHATTAN, NY 10009",10009,A,12.0,2026-06-10,40.734338545591,-73.980222772205
50182397,TACOS CANO,Mexican,"968 AMSTERDAM AVENUE, MANHATTAN, NY 10025",10025,Z,6.0,2026-06-10,40.801455180505,-73.964971046895
50101581,RAMEN DANBO,Japanese,"48 CARMINE STREET, MANHATTAN, NY 10014",10014,,,2026-06-10,40.729989745143,-74.003481805211
50178265,ROSIE'S KOSHER PIZZA,Jewish/Kosher,"1385 BROADWAY, MANHATTAN, NY 10018",10018,Z,20.0,2026-06-10,40.752605951145,-73.987389042871
50179759,PARK ROSE / SEED LIBRARY,Italian,"444 PARK AVENUE SOUTH, MANHATTAN, NY 10016",10016,Z,26.0,2026-06-10,40.744697739719,-73.983081533353
50150140,SAHARA'S TURKISH CUISINE,Turkish,"513 2 AVENUE, MANHATTAN, NY 10016",10016,,39.0,2026-06-10,40.74140322892,-73.978347747133
50173270,MEI LAI WAH,Bakery Products/Desserts,"41 MOTT STREET, MANHATTAN, NY 10013",10013,N,62.0,2026-06-10,40.715148836314,-73.998784346026
50130367,TWO BOOTS PIZZA,Pizza,"1243 2 AVENUE, MANHATTAN, NY 10065",10065,,26.0,2026-06-10,40.76450421034,-73.961514158981
50161809,SALAD DON,Salads,"88 ESSEX STREET, MANHATTAN, NY 10002",10002,,15.0,2026-06-10,40.718140053728,-73.988402066414
50064839,POKE RICE,Hawaiian,"162 WEST    4 STREET, MANHATTAN, NY 10014",10014,,21.0,2026-06-10,40.731930339304,-74.001327815312
50170184,CYCLE CAFE,Middle Eastern,"205 WEST   38 STREET, MANHATTAN, NY 10018",10018,N,46.0,2026-06-10,40.753728750978,-73.989287362895
50061445,SUSHI KATSUI,Japanese,"357 6 AVENUE, MANHATTAN, NY 10014",10014,A,12.0,2026-06-10,40.73209503086,-74.000681950317
50165633,DOS TOROS TAQUERIA,Mexican,"237 PARK AVENUE, MANHATTAN, NY 10017",10017,,22.0,2026-06-10,40.753896813623,-73.975513910057
50173198,NEW MAY MAY KITCHEN,Chinese,"181 CLINTON STREET, MANHATTAN, NY 10002",10002,Z,37.0,2026-06-10,40.715430818244,-73.987010122947
50092153,XING WONG BBQ,Chinese,"89 EAST BROADWAY, MANHATTAN, NY 10002",10002,,23.0,2026-06-10,40.713748839149,-73.993727069175
50169092,HIGHLINE CAFE,Coffee/Tea,"368 9 AVENUE, MANHATTAN, NY 10001",10001,A,13.0,2026-06-10,40.751407161304,-73.997726170738
50180988,SALT BREAD KO,Bakery Products/Desserts,"315 5 AVENUE, MANHATTAN, NY 10016",10016,,,2026-06-10,40.746995448707,-73.985596429598
50010993,THE COPPER STILL,American,"151 2 AVENUE, MANHATTAN, NY 10003",10003,A,13.0,2026-06-09,40.72940992601,-73.987090372775
50121603,HOKKAIDO BAKED CHEESE TART,Japanese,"315 5 AVENUE, MANHATTAN, NY 10016",10016,A,9.0,2026-06-09,40.746995448707,-73.985596429598
50137811,PLAYA BOWLS,"Juice, Smoothies, Fruit Salads","750 7 AVENUE, MANHATTAN, NY 10019",10019,A,13.0,2026-06-09,40.760746417645,-73.983525051517
50126221,FUMO,American,"415 3 AVENUE, MANHATTAN, NY 10016",10016,,46.0,2026-06-09,40.742668922543,-73.980335770722
41022993,POSTO THIN CRUST PIZZA,Italian,"310 2 AVENUE, MANHATTAN, NY 10003",10003,A,11.0,2026-06-09,40.73491539734,-73.983040726465
50122469,PASTITALIA,Italian,"264 LENOX AVENUE, MANHATTAN, NY 10027",10027,A,13.0,2026-06-09,40.806712365736,-73.946242294043
50129829,106 NUTRITION BLENDS,"Juice, Smoothies, Fruit Salads","167 EAST  106 STREET, MANHATTAN, NY 10029",10029,A,9.0,2026-06-09,40.791942547949,-73.945553643185
40703714,PALM RESTAURANT,Steakhouse,"250 WEST   50 STREET, MANHATTAN, NY 10019",10019,A,13.0,2026-06-09,40.761822569531,-73.985033688823
50141664,SANDWELL,Sandwiches,"412 AMSTERDAM AVENUE, MANHATTAN, NY 10024",10024,,19.0,2026-06-09,40.783628514582,-73.977980084339
50032969,GOOD TASTE 360 INC,Chinese,"360 EAST  116 STREET, MANHATTAN, NY 10029",10029,A,5.0,2026-06-09,40.796395299859,-73.936369040476
41008526,KANOYAMA,Japanese,"175 2 AVENUE, MANHATTAN, NY 10003",10003,Z,27.0,2026-06-09,40.730472060292,-73.986314421583
50099760,PRETTY RICKY'S,American,"101 RIVINGTON STREET, MANHATTAN, NY 10002",10002,,33.0,2026-06-09,40.720025692256,-73.988235789858
41285675,THE BOWERY HOTEL BAR,American,"335 BOWERY, MANHATTAN, NY 10003",10003,A,13.0,2026-06-09,40.726039794453,-73.991907539462
40399099,STARBUCKS,Coffee/Tea,"1445 1 AVENUE, MANHATTAN, NY 10021",10021,A,7.0,2026-06-09,40.769845691663,-73.95451438349
50047657,CHIPOTLE MEXICAN GRILL,Tex-Mex,"404 BROADWAY, MANHATTAN, NY 10013",10013,A,12.0,2026-06-09,40.71881857356,-74.00235929271
50138798,PREMIER DELI CAFE,American,"856 7 AVENUE, MANHATTAN, NY 10019",10019,A,12.0,2026-06-09,40.764124834118,-73.981058620374
50136257,787 COFFEE,Coffee/Tea,"60 WEST  129 STREET, MANHATTAN, NY 10027",10027,,20.0,2026-06-09,40.809812096937,-73.942461175909
50102084,LA PECORA BIANCA,Italian,"20 WEST   40 STREET, MANHATTAN, NY 10018",10018,A,12.0,2026-06-09,40.752558681876,-73.982718597622
50086724,MADE IN NEW YORK PIZZA,Pizza,"421 AMSTERDAM AVENUE, MANHATTAN, NY 10024",10024,,28.0,2026-06-09,40.783957833302,-73.977712759219
41248591,NEW YORK TIMES CAFE,American,"620 8 AVENUE, MANHATTAN, NY 10018",10018,A,9.0,2026-06-09,40.756031723639,-73.990651383744
50117450,LYLA'S BODEGA,Latin American,"177 WEST   83 STREET, MANHATTAN, NY 10024",10024,,33.0,2026-06-09,40.785368197909,-73.975560069114
50179226,THISBOWL,Salads,"640 5 AVENUE, MANHATTAN, NY 10019",10019,A,12.0,2026-06-09,40.759425090887,-73.977121791261
50098945,DIOS PROVEEDOR BAKERY,Bakery Products/Desserts,"1300 SAINT NICHOLAS AVENUE, MANHATTAN, NY 10033",10033,,23.0,2026-06-09,40.845570157021,-73.936451938329
50141457,DUNKIN,Coffee/Tea,"185 GREENWICH STREET, MANHATTAN, NY 10007",10007,A,10.0,2026-06-09,40.711783119412,-74.012083781597
50116310,JOSE LUIS LITTLE ITALY,Italian,"115 MULBERRY STREET, MANHATTAN, NY 10013",10013,,,2026-06-09,40.717676760803,-73.998235972027
40393712,SHABU TATSU,Japanese,"216 EAST   10 STREET, MANHATTAN, NY 10003",10003,A,12.0,2026-06-09,40.729286245464,-73.985690473386
50089786,NEXUS CLUB NEW YORK,American,"100 CHURCH STREET, MANHATTAN, NY 10007",10007,A,12.0,2026-06-09,40.712960869325,-74.00949044575
41305402,CASA DI ISACCO,Italian,"536 9 AVENUE, MANHATTAN, NY 10018",10018,,19.0,2026-06-09,40.756896532162,-73.993726599692
50105635,THE NOODLE,Chinese,"370 MALCOLM X BOULEVARD, MANHATTAN, NY 10027",10027,,20.0,2026-06-09,40.810037834945,-73.943812034529
50124509,RIVERPARK,American,"450 EAST   29 STREET, MANHATTAN, NY 10016",10016,A,7.0,2026-06-09,40.739975096352,-73.974209112978
50036360,HOUSEMAN,American,"508 GREENWICH STREET, MANHATTAN, NY 10013",10013,,30.0,2026-06-09,40.725715832576,-74.009149522863
50102295,GREEK XPRESS,Greek,"264 WEST   40 STREET, MANHATTAN, NY 10018",10018,,36.0,2026-06-09,40.755463469352,-73.989615544923
40971149,OH TAISHO,Japanese,"9 ST MARKS PLACE, MANHATTAN, NY 10003",10003,N,32.0,2026-06-09,40.72926467462,-73.989233582083
50115776,DISCOVERY,American,"230 PARK AVENUE SOUTH, MANHATTAN, NY 10003",10003,A,10.0,2026-06-09,40.737874954801,-73.988748644141
50171803,FANSWAY JAPANESE GRILL,Japanese,"1911 3 AVENUE, MANHATTAN, NY 10029",10029,N,17.0,2026-06-09,40.791173728671,-73.944947556189
50162529,PARIS BAGUETTE,Coffee/Tea,"244 GRAND STREET, MANHATTAN, NY 10002",10002,A,10.0,2026-06-08,40.718313421404,-73.994350727409
50123041,BLANK STREET COFFEE,Coffee/Tea,"30 WEST   57 STREET, MANHATTAN, NY 10019",10019,,,2026-06-08,40.763432020739,-73.975116911159
40364572,DONOHUE'S STEAK HOUSE,Steakhouse,"845 LEXINGTON AVENUE, MANHATTAN, NY 10065",10065,A,12.0,2026-06-08,40.765512884509,-73.965769788003
50125513,S & P LUNCH,Sandwiches/Salads/Mixed Buffet,"174 5 AVENUE, MANHATTAN, NY 10010",10010,A,12.0,2026-06-08,40.741034289865,-73.989960627976
50168021,MAMALI,Eastern European,"70 CHRISTOPHER STREET, MANHATTAN, NY 10014",10014,A,9.0,2026-06-08,40.733555203714,-74.003178896537
50144859,SAPPE,Thai,"240 WEST   14 STREET, MANHATTAN, NY 10011",10011,A,2.0,2026-06-08,40.739061240675,-74.000923796848
50171495,ANSA COFFEE,Coffee/Tea,"101 THOMPSON STREET, MANHATTAN, NY 10012",10012,A,13.0,2026-06-08,40.725496596641,-74.002117804485
41591687,PIZZARTE,Italian,"69 WEST   55 STREET, MANHATTAN, NY 10019",10019,A,11.0,2026-06-08,40.762532125352,-73.976961886145
50063953,MUMBAI MASALA,Indian,"1768 AMSTERDAM AVENUE, MANHATTAN, NY 10031",10031,,,2026-06-08,40.826839664347,-73.946439158699
50146608,LEXINGTON FAMOUS PIZZA,Pizza,"50 LEXINGTON AVENUE, MANHATTAN, NY 10010",10010,A,12.0,2026-06-08,40.74043255208,-73.98430234633
50108396,CHINA WOK,Chinese,"454A LENOX AVENUE, MANHATTAN, NY 10037",10037,A,7.0,2026-06-08,40.812551110081,-73.941978325349
41325638,TRIBECA BAGELS,Sandwiches,"374 CANAL STREET, MANHATTAN, NY 10013",10013,A,11.0,2026-06-08,40.721071972868,-74.004260579913
50113143,HUNGRY GHOST,American,"315 BLEECKER STREET, MANHATTAN, NY 10014",10014,A,9.0,2026-06-08,40.732822328898,-74.003911334621
50002626,GOLDEN BOWL RESTAURANT,Chinese,"51 DIVISION STREET, MANHATTAN, NY 10002",10002,B,20.0,2026-06-08,40.714179833247,-73.995065310484
50108106,POPEYES LOUISIANA KITCHEN,Chicken,"934 8TH AVE, MANHATTAN, NY 10019",10019,Z,30.0,2026-06-08,40.765612893117,-73.983664634075
50119778,BETTY,New American,"193 HENRY STREET, MANHATTAN, NY 10002",10002,,22.0,2026-06-08,40.713575444829,-73.987832926701
50137290,PAMINA DOLCI E GELATO,Frozen Desserts,"461 6 AVENUE, MANHATTAN, NY 10011",10011,A,10.0,2026-06-08,40.735287182377,-73.998358188802
41148810,TROPICAL SPANISH CUISINE,Spanish,"3771 BROADWAY, MANHATTAN, NY 10032",10032,A,10.0,2026-06-08,40.833969973095,-73.945323975296
50155371,DON CHICKEN,Korean,"205 ALLEN STREET, MANHATTAN, NY 10002",10002,A,12.0,2026-06-08,40.722633275381,-73.988776481069
50169169,CAFFE PARADISO,Coffee/Tea,"202 ELIZABETH STREET, MANHATTAN, NY 10012",10012,Z,32.0,2026-06-08,40.722007881843,-73.994418958472
50123997,L'AMI PIERRE,Bakery Products/Desserts,"149 WEST   51 STREET, MANHATTAN, NY 10019",10019,A,13.0,2026-06-08,40.761275887272,-73.981748903516
41373149,CAROL'S BUN,Chinese,"139 EAST BROADWAY, MANHATTAN, NY 10002",10002,A,13.0,2026-06-08,40.7139188768,-73.991573545749
40904478,LOVELY DAY,Thai,"196 ELIZABETH STREET, MANHATTAN, NY 10012",10012,Z,25.0,2026-06-08,40.721840454189,-73.994483910165
50181879,SILVER PAPLACE CHINESE FOOD,Chinese,"1430 SAINT NICHOLAS AVENUE, MANHATTAN, NY 10033",10033,A,13.0,2026-06-08,40.849663609093,-73.933462348069
50095965,THE STAND,American,"116 EAST   16 STREET, MANHATTAN, NY 10003",10003,,27.0,2026-06-08,40.735473239405,-73.988279961022
50000711,THE MANHATTAN AT TIMES SQUARE,American,"790 7 AVENUE, MANHATTAN, NY 10019",10019,,24.0,2026-06-08,40.7619978926,-73.982611454037
41586126,NEW SPRING BOY CHINESE RESTAURANT,Chinese,"81 ALLEN STREET, MANHATTAN, NY 10002",10002,,26.0,2026-06-08,40.717928942955,-73.991039136738
50182318,BANH MI CAFE,Asian/Asian Fusion,"46 MULBERRY STREET, MANHATTAN, NY 10013",10013,N,31.0,2026-06-08,40.714995135114,-73.999628450833
50075946,EM STAR CAFE,Chinese,"19 DIVISION STREET, MANHATTAN, NY 10002",10002,A,13.0,2026-06-08,40.714086567576,-73.996623638233
50186656,EMPANADAS MONUMENTAL,Latin American,"3477 BROADWAY, MANHATTAN, NY 10031",10031,N,32.0,2026-06-08,40.824363606922,-73.951965781681
50041701,MOMOYA,Japanese,"427 AMSTERDAM AVENUE, MANHATTAN, NY 10024",10024,,48.0,2026-06-08,40.7840923079,-73.977618827214
50061329,HAWA,"Juice, Smoothies, Fruit Salads","247 8 AVENUE, MANHATTAN, NY 10011",10011,A,7.0,2026-06-08,40.744937774662,-73.998754929166
41230004,WICKED WILLY'S,American,"149 BLEECKER STREET, MANHATTAN, NY 10012",10012,,31.0,2026-06-08,40.728268828151,-73.999357776932
50128429,MILADY'S,American,"160 PRINCE STREET, MANHATTAN, NY 10012",10012,Z,29.0,2026-06-08,40.725971453002,-74.001334911865
50117281,JUST SALAD,Soups/Salads/Sandwiches,"1350 AVENUE OF THE AMERICAS, MANHATTAN, NY 10019",10019,Z,37.0,2026-06-08,40.76272452693,-73.978340789128
40635454,THE LOWELL,American,"28 EAST   63 STREET, MANHATTAN, NY 10065",10065,,25.0,2026-06-08,40.765969522515,-73.969336277115
40996365,POPEYES,Chicken,"75 LEXINGTON AVENUE, MANHATTAN, NY 10010",10010,,24.0,2026-06-08,40.741255862317,-73.983457715611
41020466,FORTY CARROTS,Coffee/Tea,"504 BROADWAY, MANHATTAN, NY 10012",10012,,19.0,2026-06-08,40.722309940431,-73.999397518956
40716141,RUMPUS ROOM,American,"249 ELDRIDGE STREET, MANHATTAN, NY 10002",10002,A,13.0,2026-06-07,40.722847442125,-73.989570138897
50072372,MISSION NYC,Korean,"229 WEST   28 STREET, MANHATTAN, NY 10001",10001,A,9.0,2026-06-07,40.747657701115,-73.994348229453
50124278,POTLUCK CLUB,Asian/Asian Fusion,"133 CHRYSTIE STREET, MANHATTAN, NY 10002",10002,,0.0,2026-06-06,40.719422244276,-73.993185406032
50143546,GOTHAM BURGER SOCIAL CLUB,American,"131 ESSEX STREET, MANHATTAN, NY 10002",10002,,0.0,2026-06-06,40.720000907561,-73.987463779515
50119792,LITTLE CHARLI,Pizza,"271 BLEECKER STREET, MANHATTAN, NY 10014",10014,,0.0,2026-06-06,40.731502120294,-74.003153541023
50017582,PARM,Italian,"235 COLUMBUS AVENUE, MANHATTAN, NY 10023",10023,,0.0,2026-06-06,40.776528103646,-73.979415857365
41636395,PRINCE STREET PIZZA,Pizza,"27 PRINCE STREET, MANHATTAN, NY 10012",10012,,0.0,2026-06-06,40.722927389298,-73.994638951146
50152943,THE TERRACE,Tapas,"332 EAST  116 STREET, MANHATTAN, NY 10029",10029,A,12.0,2026-06-06,40.796593178986,-73.936834761588
50042812,SAN MATTEO PIZZERIA E CUCINA,Italian,"1559 2 AVENUE, MANHATTAN, NY 10028",10028,,0.0,2026-06-06,40.774558301155,-73.954171763943
50180419,LA PIADINERIA,Other,"18 EAST   23 STREET, MANHATTAN, NY 10010",10010,N,0.0,2026-06-06,40.741053360564,-73.988444975384
50099479,DOUGHNUTTERY,Donuts,"42 WEST   42 STREET, MANHATTAN, NY 10036",10036,,0.0,2026-06-06,40.754068239421,-73.982321170752
50178806,PANINERIA,Italian,"616A AMSTERDAM AVENUE, MANHATTAN, NY 10024",10024,,0.0,2026-06-06,40.790096892503,-73.973261502553
50146241,FINE FOOD CUISINE,American,"227 EAST  116 STREET, MANHATTAN, NY 10029",10029,,121.0,2026-06-06,40.797632003319,-73.939260881244
50171445,COCOTAZO,Spanish,"349 EAST  109 STREET, MANHATTAN, NY 10029",10029,A,9.0,2026-06-06,40.792060473037,-73.939854652978
50098928,S'MORES N'MORE,American,"42 WEST   42 STREET, MANHATTAN, NY 10036",10036,N,0.0,2026-06-06,40.754068239421,-73.982321170752
50046048,UPTOWN BOURBON,American,"3631 BROADWAY, MANHATTAN, NY 10031",10031,A,7.0,2026-06-05,40.829264162538,-73.948388485734
50107045,MAMA TACO,Tex-Mex,"5025 BROADWAY, MANHATTAN, NY 10034",10034,,28.0,2026-06-05,40.86938998294,-73.916615146727
50138013,CHA CHA MATCHA,Coffee/Tea,"477 MADISON AVENUE, MANHATTAN, NY 10022",10022,A,12.0,2026-06-04,40.758708256676,-73.974956248378
50145389,CLASS ON 38TH,Japanese,"55 WEST   38 STREET, MANHATTAN, NY 10018",10018,N,26.0,2026-06-04,40.751686094949,-73.98444405498
50082290,KIRKLAND & ELLIS CAFE,American,"601 LEXINGTON AVENUE, MANHATTAN, NY 10022",10022,A,3.0,2026-06-04,40.758457530151,-73.970913550161
50054535,THE COCK,American,"93 2 AVENUE, MANHATTAN, NY 10003",10003,A,13.0,2026-06-04,40.727055095993,-73.988793773122
50133242,POTBELLY,Sandwiches,"501 FASHION AVENUE, MANHATTAN, NY 10018",10018,A,13.0,2026-06-04,40.752976675196,-73.989164766809
