order_id,user_id,restaurant_id,order_time,reservation_time,party_size,cuisine,estimated_travel_minutes,estimated_wait_minutes,actual_wait_minutes,order_status,total_amount,discount_used,discount_amount,created_at
173,44,50093845,2026-05-06 19:34:01,2026-05-06 20:34:01,2,Mexican,29.7,0.0,0.0,completed,87.47,True,13.12,2026-05-06 19:34:01
174,44,50049177,2026-05-02 16:09:14,2026-05-02 17:39:14,6,Mexican,31.8,0.3,3.2,completed,403.59,True,40.36,2026-05-02 16:09:14
175,44,50110453,2026-05-18 22:19:00,2026-05-18 22:49:00,1,Donuts,43.4,0.0,0.0,completed,25.64,False,0.0,2026-05-18 22:19:00
176,46,50062367,2026-05-31 08:07:04,2026-05-31 10:07:04,2,Chinese,31.4,0.0,0.0,cancelled,140.87,False,0.0,2026-05-31 08:07:04
177,46,50106381,2026-05-15 16:30:36,2026-05-15 17:30:36,2,Bakery Products/Desserts,29.9,0.0,0.0,cancelled,141.2,False,0.0,2026-05-15 16:30:36
178,46,50104478,2026-04-10 15:17:54,2026-04-10 16:17:54,5,Coffee/Tea,5.4,0.0,4.3,cancelled,637.13,True,159.28,2026-04-10 15:17:54
179,46,50173270,2026-05-15 13:48:45,2026-05-15 14:18:45,1,Bakery Products/Desserts,39.6,0.0,0.0,completed,141.81,False,0.0,2026-05-15 13:48:45
180,46,50128218,2026-04-11 12:43:32,2026-04-11 13:28:32,3,Pizza,27.4,0.0,7.8,completed,311.19,False,0.0,2026-04-11 12:43:32
181,46,50150049,2026-03-27 18:37:21,2026-03-27 19:37:21,1,Bakery Products/Desserts,22.6,0.0,0.6,completed,201.42,True,40.28,2026-03-27 18:37:21
182,46,41545743,2026-05-10 19:47:06,2026-05-10 21:47:06,5,Bakery Products/Desserts,37.4,0.0,1.1,completed,793.86,False,0.0,2026-05-10 19:47:06
183,46,50179307,2026-05-27 11:29:00,2026-05-27 12:29:00,4,Bakery Products/Desserts,29.6,0.0,0.0,completed,256.79,False,0.0,2026-05-27 11:29:00
184,46,50144307,2026-04-20 10:19:28,2026-04-20 11:04:28,2,French,43.2,0.0,0.0,completed,144.41,False,0.0,2026-04-20 10:19:28
185,47,50007666,2026-03-05 13:05:42,2026-03-05 13:50:42,4,New American,6.0,0.0,0.9,completed,155.38,False,0.0,2026-03-05 13:05:42
186,47,50087620,2026-03-07 10:25:50,2026-03-07 11:25:50,2,American,40.6,0.0,0.0,completed,19.46,True,4.86,2026-03-07 10:25:50
187,47,50105474,2026-03-31 18:50:24,2026-03-31 19:35:24,1,Korean,25.0,0.0,0.6,completed,20.26,False,0.0,2026-03-31 18:50:24
188,47,50163573,2026-05-06 17:06:23,2026-05-06 17:51:23,2,Korean,37.5,0.0,0.0,completed,107.45,False,0.0,2026-05-06 17:06:23
189,47,50144666,2026-04-29 14:12:41,2026-04-29 14:57:41,4,Japanese,8.1,0.0,2.7,completed,68.41,True,6.84,2026-04-29 14:12:41
190,47,50185488,2026-03-21 13:51:36,2026-03-21 14:36:36,5,Japanese,42.1,0.0,0.0,completed,138.07,False,0.0,2026-03-21 13:51:36
191,47,50064541,2026-03-23 14:31:19,2026-03-23 15:31:19,2,Japanese,35.1,0.0,0.0,completed,33.71,True,6.74,2026-03-23 14:31:19
192,48,50066224,2026-04-07 13:44:07,2026-04-07 14:29:07,2,Bakery Products/Desserts,32.4,0.0,0.0,completed,62.23,False,0.0,2026-04-07 13:44:07
193,48,50130805,2026-04-16 12:55:57,2026-04-16 13:10:57,1,American,7.0,0.0,0.0,completed,28.82,False,0.0,2026-04-16 12:55:57
194,48,50172446,2026-05-15 10:07:46,2026-05-15 10:37:46,2,Bakery Products/Desserts,41.3,0.0,3.3,cancelled,33.02,False,0.0,2026-05-15 10:07:46
195,48,41263879,2026-05-16 20:45:04,2026-05-16 21:45:04,2,American,7.8,0.0,0.1,completed,26.84,False,0.0,2026-05-16 20:45:04
196,49,41272891,2026-05-05 11:56:23,2026-05-05 12:56:23,4,Indian,30.8,0.0,3.8,completed,21.38,False,0.0,2026-05-05 11:56:23
197,49,50018578,2026-05-15 13:55:13,2026-05-15 14:25:13,1,Indian,17.6,0.0,0.0,completed,28.02,False,0.0,2026-05-15 13:55:13
198,49,50110386,2026-05-10 13:55:31,2026-05-10 14:10:31,3,Bakery Products/Desserts,29.0,0.0,0.0,cancelled,25.45,False,0.0,2026-05-10 13:55:31
199,49,50170696,2026-05-29 14:48:33,2026-05-29 15:03:33,5,Thai,15.7,13.8,13.9,completed,196.71,False,0.0,2026-05-29 14:48:33
200,49,50132389,2026-03-27 19:35:31,2026-03-27 20:05:31,1,Thai,9.4,0.0,6.0,completed,32.92,False,0.0,2026-03-27 19:35:31
201,49,50112623,2026-04-05 21:37:27,2026-04-05 22:22:27,5,Bakery Products/Desserts,31.3,0.0,3.1,completed,88.31,True,22.08,2026-04-05 21:37:27
202,49,50181422,2026-05-09 16:49:28,2026-05-09 18:19:28,4,Indian,15.0,0.0,0.0,completed,53.23,False,0.0,2026-05-09 16:49:28
203,49,50144320,2026-05-21 20:37:22,2026-05-21 21:07:22,1,Indian,18.6,9.4,8.9,completed,32.64,False,0.0,2026-05-21 20:37:22
204,49,50148663,2026-03-15 12:05:13,2026-03-15 14:05:13,4,Thai,39.4,2.0,3.6,completed,55.26,False,0.0,2026-03-15 12:05:13
205,50,50116877,2026-04-27 12:00:11,2026-04-27 12:45:11,1,Chinese,38.4,0.0,0.0,completed,28.98,False,0.0,2026-04-27 12:00:11
206,50,41695393,2026-04-19 14:59:43,2026-04-19 15:14:43,2,Donuts,12.5,0.0,0.0,completed,19.53,False,0.0,2026-04-19 14:59:43
207,50,50159606,2026-04-22 11:33:34,2026-04-22 12:18:34,4,Donuts,7.1,0.0,1.4,completed,389.79,False,0.0,2026-04-22 11:33:34
208,53,50045884,2026-05-05 17:10:00,2026-05-05 18:10:00,5,Mexican,43.6,0.0,0.0,cancelled,116.87,False,0.0,2026-05-05 17:10:00
209,53,50107573,2026-04-15 20:34:37,2026-04-15 21:19:37,4,Mexican,42.8,0.0,0.0,no_show,241.39,False,0.0,2026-04-15 20:34:37
210,53,50175438,2026-05-08 12:36:39,2026-05-08 13:36:39,2,"Juice, Smoothies, Fruit Salads",24.2,0.0,0.8,no_show,172.82,False,0.0,2026-05-08 12:36:39
211,53,50103144,2026-03-06 13:09:59,2026-03-06 14:39:59,4,Other,40.0,0.0,0.0,cancelled,407.83,False,0.0,2026-03-06 13:09:59
212,53,50105476,2026-03-03 20:28:01,2026-03-03 21:28:01,2,Bakery Products/Desserts,23.1,0.0,0.0,completed,83.37,False,0.0,2026-03-03 20:28:01
213,53,40947919,2026-04-06 19:21:32,2026-04-06 19:36:32,1,New American,16.9,0.0,0.0,completed,42.35,False,0.0,2026-04-06 19:21:32
214,53,50069152,2026-03-15 19:17:41,2026-03-15 20:02:41,2,Mexican,39.8,0.0,2.2,completed,30.94,True,3.09,2026-03-15 19:17:41
215,53,50129235,2026-04-24 16:22:28,2026-04-24 18:22:28,2,Chinese,36.1,0.0,0.0,completed,188.17,False,0.0,2026-04-24 16:22:28
216,53,50143608,2026-03-30 14:02:04,2026-03-30 14:47:04,3,Frozen Desserts,37.6,0.0,2.3,no_show,51.67,False,0.0,2026-03-30 14:02:04
217,53,41155290,2026-05-17 20:37:11,2026-05-17 21:07:11,2,Mexican,36.0,0.0,0.0,completed,56.17,False,0.0,2026-05-17 20:37:11
218,53,50066902,2026-05-28 13:49:11,2026-05-28 14:04:11,2,American,41.9,0.0,6.8,completed,43.42,False,0.0,2026-05-28 13:49:11
219,53,50135610,2026-03-16 12:31:14,2026-03-16 13:31:14,4,Chinese,38.4,0.0,1.8,completed,302.77,False,0.0,2026-03-16 12:31:14
220,54,50183591,2026-05-24 14:13:27,2026-05-24 14:43:27,4,Frozen Desserts,22.7,0.0,0.0,completed,175.92,False,0.0,2026-05-24 14:13:27
221,54,50015570,2026-03-12 10:51:09,2026-03-12 11:06:09,6,Indian,34.7,17.7,5.7,completed,113.7,False,0.0,2026-03-12 10:51:09
222,54,50165648,2026-04-18 18:22:35,2026-04-18 18:37:35,2,Korean,36.5,1.7,5.4,completed,71.81,False,0.0,2026-04-18 18:22:35
223,54,50007878,2026-04-03 15:14:52,2026-04-03 15:59:52,3,Asian/Asian Fusion,37.2,0.0,0.0,completed,137.88,False,0.0,2026-04-03 15:14:52
224,54,50086108,2026-04-19 19:46:32,2026-04-19 20:01:32,1,Chinese,6.3,0.0,0.2,completed,72.72,False,0.0,2026-04-19 19:46:32
225,54,50118614,2026-04-07 11:13:51,2026-04-07 11:58:51,4,Korean,44.2,0.0,2.1,completed,60.55,False,0.0,2026-04-07 11:13:51
226,54,50104310,2026-04-17 13:23:42,2026-04-17 14:08:42,1,"Juice, Smoothies, Fruit Salads",23.1,0.0,1.2,completed,63.41,False,0.0,2026-04-17 13:23:42
227,55,50148663,2026-05-05 20:44:10,2026-05-05 21:29:10,5,Thai,26.0,2.0,0.0,completed,203.68,True,40.74,2026-05-05 20:44:10
228,55,41034539,2026-03-20 14:16:06,2026-03-20 15:16:06,2,American,34.4,0.0,1.7,completed,85.65,False,0.0,2026-03-20 14:16:06
229,55,50056245,2026-05-31 11:50:54,2026-05-31 12:35:54,2,Chinese,18.4,0.0,1.0,completed,161.48,False,0.0,2026-05-31 11:50:54
230,55,41073979,2026-03-13 12:59:01,2026-03-13 13:29:01,2,American,29.5,0.0,0.0,completed,85.09,False,0.0,2026-03-13 12:59:01
231,55,50173977,2026-05-07 11:41:09,2026-05-07 12:11:09,3,Bakery Products/Desserts,41.9,0.0,0.4,completed,209.98,False,0.0,2026-05-07 11:41:09
232,55,50013454,2026-04-03 21:25:26,2026-04-03 22:25:26,2,Pizza,34.1,0.0,1.2,cancelled,148.98,False,0.0,2026-04-03 21:25:26
233,55,50064572,2026-05-18 20:00:54,2026-05-18 20:30:54,1,American,10.5,0.0,3.0,cancelled,59.7,True,14.92,2026-05-18 20:00:54
234,55,50158272,2026-05-20 10:39:20,2026-05-20 12:39:20,2,Mexican,11.0,0.0,0.0,completed,77.08,True,7.71,2026-05-20 10:39:20
235,55,41555982,2026-03-04 13:49:58,2026-03-04 14:04:58,1,Mexican,7.2,0.0,0.9,completed,24.46,False,0.0,2026-03-04 13:49:58
236,55,50001643,2026-04-05 12:54:57,2026-04-05 13:54:57,1,Mexican,27.0,0.0,0.0,completed,31.89,False,0.0,2026-04-05 12:54:57
237,55,41582872,2026-05-24 16:04:15,2026-05-24 17:34:15,1,American,45.0,0.0,0.0,cancelled,24.64,False,0.0,2026-05-24 16:04:15
238,55,50015535,2026-05-04 17:50:17,2026-05-04 18:20:17,2,American,41.1,0.0,0.0,cancelled,117.87,True,29.47,2026-05-04 17:50:17
239,56,50095781,2026-05-21 19:16:12,2026-05-21 20:16:12,2,Chicken,23.2,0.0,0.0,completed,125.72,False,0.0,2026-05-21 19:16:12
240,56,40401934,2026-05-09 18:41:18,2026-05-09 19:11:18,3,American,17.0,0.0,1.2,completed,614.34,False,0.0,2026-05-09 18:41:18
241,56,50095860,2026-04-10 17:04:41,2026-04-10 18:34:41,2,American,34.7,0.0,2.9,completed,77.57,True,11.63,2026-04-10 17:04:41
242,56,50050991,2026-03-04 09:30:18,2026-03-04 09:45:18,5,Chicken,9.9,0.0,0.0,completed,212.1,False,0.0,2026-03-04 09:30:18
243,56,50055164,2026-03-15 21:34:43,2026-03-15 22:04:43,3,American,37.5,0.0,0.0,completed,172.13,True,43.03,2026-03-15 21:34:43
244,56,50148722,2026-03-20 12:47:59,2026-03-20 13:02:59,1,American,8.4,0.0,0.0,completed,72.4,True,10.86,2026-03-20 12:47:59
245,57,40383464,2026-05-03 17:40:36,2026-05-03 18:10:36,2,French,22.4,0.0,0.0,completed,45.64,False,0.0,2026-05-03 17:40:36
246,57,40384671,2026-05-04 15:43:39,2026-05-04 16:13:39,2,French,27.1,0.0,0.0,completed,97.81,False,0.0,2026-05-04 15:43:39
247,57,40679229,2026-04-02 12:08:18,2026-04-02 12:23:18,2,Mediterranean,17.2,0.0,0.3,completed,14.27,False,0.0,2026-04-02 12:08:18
248,58,50162360,2026-04-08 18:15:20,2026-04-08 18:45:20,2,Sandwiches/Salads/Mixed Buffet,29.7,0.0,0.0,completed,64.73,False,0.0,2026-04-08 18:15:20
249,58,50163572,2026-05-12 15:50:01,2026-05-12 16:35:01,1,Thai,29.6,0.0,0.0,completed,6.96,False,0.0,2026-05-12 15:50:01
250,58,50038715,2026-04-01 17:24:51,2026-04-01 18:24:51,2,Sandwiches,26.3,0.0,0.0,completed,23.39,False,0.0,2026-04-01 17:24:51
251,59,41462643,2026-05-29 11:05:08,2026-05-29 13:05:08,1,Korean,40.6,0.7,0.0,completed,38.9,False,0.0,2026-05-29 11:05:08
252,59,50073168,2026-03-23 12:04:00,2026-03-23 13:34:00,5,Korean,39.1,0.0,0.0,completed,223.03,False,0.0,2026-03-23 12:04:00
253,59,50118905,2026-05-26 12:59:47,2026-05-26 13:14:47,6,Indian,43.0,0.0,0.0,cancelled,125.8,False,0.0,2026-05-26 12:59:47
254,59,50174096,2026-05-01 20:42:07,2026-05-01 22:12:07,2,Bakery Products/Desserts,38.1,0.0,0.9,completed,63.78,False,0.0,2026-05-01 20:42:07
255,59,50180745,2026-03-02 14:50:08,2026-03-02 15:20:08,2,American,5.3,4.8,0.9,completed,25.93,True,3.89,2026-03-02 14:50:08
256,59,50038859,2026-05-09 13:55:09,2026-05-09 14:40:09,1,Japanese,29.9,0.0,0.0,completed,12.04,False,0.0,2026-05-09 13:55:09
257,59,50099769,2026-03-24 17:30:28,2026-03-24 18:30:28,1,American,31.0,0.0,0.7,completed,13.12,False,0.0,2026-03-24 17:30:28
258,60,50176713,2026-05-11 13:45:39,2026-05-11 14:00:39,5,Donuts,35.0,0.0,0.0,completed,215.4,False,0.0,2026-05-11 13:45:39
259,60,50051609,2026-04-19 17:09:13,2026-04-19 17:54:13,4,Donuts,30.4,0.0,4.6,completed,247.94,False,0.0,2026-04-19 17:09:13
260,60,41648313,2026-04-22 13:43:23,2026-04-22 14:28:23,6,Donuts,24.1,0.0,0.3,completed,390.7,False,0.0,2026-04-22 13:43:23
261,60,50119766,2026-03-15 18:18:34,2026-03-15 19:18:34,2,French,10.4,0.0,0.0,completed,28.45,False,0.0,2026-03-15 18:18:34
262,60,41523650,2026-03-31 12:01:28,2026-03-31 13:31:28,4,American,5.0,0.0,0.0,completed,102.86,False,0.0,2026-03-31 12:01:28
263,61,50111296,2026-05-27 09:57:28,2026-05-27 10:57:28,2,Chinese,25.5,0.0,4.8,completed,44.03,True,6.6,2026-05-27 09:57:28
264,61,50087274,2026-04-16 11:49:36,2026-04-16 12:49:36,2,Other,40.1,0.0,0.0,completed,17.48,False,0.0,2026-04-16 11:49:36
265,61,50111188,2026-05-11 20:57:52,2026-05-11 21:42:52,3,American,39.3,0.0,4.0,completed,6.23,True,1.56,2026-05-11 20:57:52
266,61,50178330,2026-03-30 22:20:50,2026-03-30 22:50:50,5,Donuts,20.3,0.0,2.9,completed,50.08,False,0.0,2026-03-30 22:20:50
267,62,41482939,2026-04-15 20:39:01,2026-04-15 21:39:01,2,Latin American,44.9,0.0,0.0,completed,193.03,False,0.0,2026-04-15 20:39:01
268,62,41683066,2026-04-20 18:42:17,2026-04-20 19:12:17,2,Irish,13.8,0.0,0.0,cancelled,89.93,False,0.0,2026-04-20 18:42:17
269,62,40396927,2026-03-02 12:12:21,2026-03-02 12:57:21,2,Coffee/Tea,14.9,0.0,0.0,completed,93.47,False,0.0,2026-03-02 12:12:21
270,62,50129318,2026-04-13 08:47:35,2026-04-13 09:47:35,1,Latin American,44.4,2.9,6.8,completed,83.12,False,0.0,2026-04-13 08:47:35
271,62,50090976,2026-05-31 18:15:58,2026-05-31 20:15:58,2,Chinese,42.7,0.0,3.2,completed,79.55,False,0.0,2026-05-31 18:15:58
272,62,50106067,2026-03-14 11:09:40,2026-03-14 11:54:40,4,Latin American,41.7,0.0,0.0,completed,310.24,False,0.0,2026-03-14 11:09:40
273,62,50159870,2026-03-02 17:32:02,2026-03-02 18:02:02,2,Italian,5.4,0.0,1.2,completed,68.68,False,0.0,2026-03-02 17:32:02
274,62,40483597,2026-05-12 13:07:19,2026-05-12 14:07:19,2,American,20.2,0.0,4.7,completed,27.91,True,5.58,2026-05-12 13:07:19
275,62,50139075,2026-05-27 12:28:30,2026-05-27 13:28:30,2,Latin American,43.1,0.0,2.0,completed,120.99,False,0.0,2026-05-27 12:28:30
276,62,50116271,2026-05-02 16:16:37,2026-05-02 16:46:37,2,American,43.7,0.0,6.0,completed,100.17,False,0.0,2026-05-02 16:16:37
277,63,50118468,2026-03-16 19:53:38,2026-03-16 21:53:38,2,Latin American,26.1,0.0,3.1,completed,25.93,True,3.89,2026-03-16 19:53:38
278,63,50076577,2026-05-20 19:22:19,2026-05-20 20:52:19,4,Pizza,23.4,0.0,2.2,completed,57.27,True,5.73,2026-05-20 19:22:19
279,63,41299322,2026-04-28 17:35:53,2026-04-28 18:35:53,3,Latin American,30.9,0.0,6.9,completed,16.13,True,3.23,2026-04-28 17:35:53
280,64,50136749,2026-03-28 19:39:04,2026-03-28 21:09:04,3,Chinese,8.3,0.0,0.0,completed,99.82,False,0.0,2026-03-28 19:39:04
281,64,41017954,2026-04-16 14:28:37,2026-04-16 15:13:37,2,Bakery Products/Desserts,27.8,0.0,6.8,completed,55.41,True,13.85,2026-04-16 14:28:37
282,64,50123319,2026-05-05 19:16:33,2026-05-05 20:16:33,1,Bakery Products/Desserts,35.4,0.0,2.2,completed,31.69,False,0.0,2026-05-05 19:16:33
283,64,41456522,2026-05-16 12:13:45,2026-05-16 13:13:45,6,Bakery Products/Desserts,42.0,0.0,0.3,cancelled,269.18,False,0.0,2026-05-16 12:13:45
284,64,50165391,2026-04-22 12:57:52,2026-04-22 13:57:52,4,Bakery Products/Desserts,6.9,0.0,1.0,completed,163.37,False,0.0,2026-04-22 12:57:52
285,64,50123997,2026-05-30 14:22:38,2026-05-30 14:52:38,1,Bakery Products/Desserts,23.6,0.0,0.0,completed,22.39,False,0.0,2026-05-30 14:22:38
286,64,41047105,2026-04-29 17:01:40,2026-04-29 17:31:40,4,Pizza,13.9,0.0,3.7,completed,86.4,False,0.0,2026-04-29 17:01:40
287,64,50135935,2026-03-21 14:30:01,2026-03-21 15:30:01,2,Mediterranean,40.0,0.0,0.0,completed,22.14,False,0.0,2026-03-21 14:30:01
288,64,50143916,2026-05-03 19:21:17,2026-05-03 19:51:17,2,Bakery Products/Desserts,16.7,0.0,0.0,cancelled,86.39,False,0.0,2026-05-03 19:21:17
289,64,50160902,2026-05-29 22:05:18,2026-05-29 22:50:18,1,Bakery Products/Desserts,30.3,0.0,0.0,completed,39.19,False,0.0,2026-05-29 22:05:18
290,64,50081165,2026-05-31 10:30:25,2026-05-31 10:45:25,1,Mexican,9.4,0.0,0.0,completed,42.86,False,0.0,2026-05-31 10:30:25
291,64,50018652,2026-04-10 18:42:49,2026-04-10 18:57:49,2,American,43.9,7.4,7.4,completed,23.34,False,0.0,2026-04-10 18:42:49
292,64,50138405,2026-04-20 18:23:23,2026-04-20 19:08:23,2,American,34.3,0.0,4.1,completed,59.45,False,0.0,2026-04-20 18:23:23
293,64,40510341,2026-04-11 19:48:47,2026-04-11 20:33:47,2,Bakery Products/Desserts,21.6,0.0,0.0,completed,41.53,False,0.0,2026-04-11 19:48:47
294,65,50155847,2026-05-08 12:10:28,2026-05-08 12:25:28,2,Mexican,5.2,0.0,1.2,completed,99.73,False,0.0,2026-05-08 12:10:28
295,65,50133082,2026-05-16 20:31:27,2026-05-16 21:31:27,2,Chinese,19.1,0.0,3.9,completed,84.68,False,0.0,2026-05-16 20:31:27
296,65,41262497,2026-04-24 18:51:49,2026-04-24 19:51:49,2,Hamburgers,43.1,0.0,2.6,completed,15.05,False,0.0,2026-04-24 18:51:49
297,65,50104728,2026-05-20 12:09:39,2026-05-20 12:39:39,3,Mexican,17.3,0.0,0.0,completed,123.63,False,0.0,2026-05-20 12:09:39
298,66,50120453,2026-04-22 09:02:43,2026-04-22 10:02:43,1,Korean,34.6,0.0,1.9,completed,8.96,False,0.0,2026-04-22 09:02:43
299,66,50170214,2026-04-22 21:09:42,2026-04-22 21:54:42,2,Chinese,26.1,0.0,0.0,completed,25.97,True,5.19,2026-04-22 21:09:42
300,66,50001073,2026-03-15 11:14:00,2026-03-15 11:44:00,4,French,26.1,0.0,0.0,completed,174.87,True,17.49,2026-03-15 11:14:00
301,66,41142210,2026-03-18 13:37:23,2026-03-18 13:52:23,5,Mediterranean,31.6,0.0,0.0,completed,65.69,False,0.0,2026-03-18 13:37:23
302,66,40399834,2026-04-08 10:53:18,2026-04-08 11:38:18,4,Korean,28.3,0.0,1.3,completed,79.23,False,0.0,2026-04-08 10:53:18
303,66,50161777,2026-05-17 09:11:46,2026-05-17 09:41:46,4,Coffee/Tea,8.6,0.0,0.0,completed,42.37,False,0.0,2026-05-17 09:11:46
304,66,50164049,2026-05-26 12:32:47,2026-05-26 13:17:47,3,Korean,31.4,10.4,7.9,completed,9.2,False,0.0,2026-05-26 12:32:47
305,67,50056398,2026-05-28 11:14:18,2026-05-28 11:29:18,1,Donuts,25.7,0.0,3.3,completed,18.16,True,3.63,2026-05-28 11:14:18
306,67,50145129,2026-03-02 20:00:06,2026-03-02 21:00:06,2,Coffee/Tea,29.9,0.0,0.0,completed,15.68,False,0.0,2026-03-02 20:00:06
307,67,50041204,2026-04-15 17:39:52,2026-04-15 19:09:52,3,Japanese,26.2,1.6,1.0,completed,31.9,True,6.38,2026-04-15 17:39:52
308,67,50122974,2026-03-20 18:36:12,2026-03-20 19:36:12,2,Japanese,21.0,0.1,0.0,completed,21.8,False,0.0,2026-03-20 18:36:12
309,67,50125999,2026-03-15 16:40:50,2026-03-15 17:40:50,2,Japanese,9.5,0.3,1.8,completed,44.42,False,0.0,2026-03-15 16:40:50
310,67,41231878,2026-03-09 17:06:59,2026-03-09 17:36:59,2,Italian,28.6,0.0,0.0,completed,44.67,False,0.0,2026-03-09 17:06:59
311,67,50145294,2026-05-03 17:53:21,2026-05-03 18:53:21,2,Japanese,17.8,0.1,2.9,completed,35.43,True,7.09,2026-05-03 17:53:21
312,68,40750324,2026-04-19 13:51:58,2026-04-19 14:06:58,5,Bakery Products/Desserts,42.5,0.0,5.4,cancelled,112.66,False,0.0,2026-04-19 13:51:58
313,68,50118007,2026-04-14 11:23:36,2026-04-14 12:08:36,1,Donuts,6.3,0.0,1.5,completed,44.32,False,0.0,2026-04-14 11:23:36
314,68,50033478,2026-04-02 17:48:51,2026-04-02 18:33:51,3,Pizza,42.3,0.0,3.5,no_show,47.05,True,7.06,2026-04-02 17:48:51
315,68,50168832,2026-03-01 12:06:04,2026-03-01 13:06:04,3,Pizza,33.0,3.9,0.0,completed,24.88,False,0.0,2026-03-01 12:06:04
316,68,41428965,2026-05-08 16:09:42,2026-05-08 16:39:42,2,Pizza,6.6,0.0,1.0,completed,47.02,True,4.7,2026-05-08 16:09:42
317,68,50128678,2026-03-26 11:33:26,2026-03-26 12:33:26,3,Pizza,23.5,2.7,8.4,completed,180.84,False,0.0,2026-03-26 11:33:26
318,68,50085967,2026-04-05 12:34:06,2026-04-05 13:34:06,4,Donuts,36.0,0.0,0.0,cancelled,165.63,True,41.41,2026-04-05 12:34:06
319,69,50130304,2026-04-08 21:58:12,2026-04-08 22:28:12,3,Italian,43.0,0.0,4.9,completed,275.56,False,0.0,2026-04-08 21:58:12
320,69,50119133,2026-04-17 19:10:55,2026-04-17 19:40:55,2,Latin American,32.1,0.0,0.0,completed,150.34,False,0.0,2026-04-17 19:10:55
321,69,50109981,2026-03-31 22:58:58,2026-03-31 23:43:58,2,Coffee/Tea,33.2,0.0,1.0,completed,99.05,False,0.0,2026-03-31 22:58:58
322,69,50123564,2026-05-03 16:49:24,2026-05-03 17:04:24,4,Chicken,26.8,0.0,1.3,completed,344.15,True,68.83,2026-05-03 16:49:24
323,69,50153520,2026-04-08 12:10:07,2026-04-08 13:10:07,2,Hamburgers,32.8,0.0,0.0,cancelled,208.05,False,0.0,2026-04-08 12:10:07
324,70,50091243,2026-04-06 21:10:31,2026-04-06 21:55:31,1,Pizza,43.9,0.0,2.8,completed,3.97,False,0.0,2026-04-06 21:10:31
325,70,50009132,2026-03-18 08:37:35,2026-03-18 09:07:35,2,Donuts,43.5,0.0,3.7,completed,5.56,True,0.56,2026-03-18 08:37:35
326,70,50170988,2026-03-20 10:58:37,2026-03-20 11:28:37,1,Pizza,16.2,0.0,1.1,cancelled,3.89,False,0.0,2026-03-20 10:58:37
327,70,50136418,2026-05-11 19:04:00,2026-05-11 19:34:00,4,Pizza,31.9,0.0,4.3,completed,54.75,False,0.0,2026-05-11 19:04:00
328,70,50090897,2026-05-29 13:00:58,2026-05-29 14:30:58,2,American,13.5,0.0,2.5,completed,31.6,False,0.0,2026-05-29 13:00:58
329,70,50124829,2026-05-06 18:31:54,2026-05-06 19:01:54,2,Donuts,31.3,0.0,1.0,no_show,37.95,True,3.8,2026-05-06 18:31:54
330,71,50098654,2026-03-15 17:59:34,2026-03-15 18:29:34,1,Donuts,34.6,0.0,0.0,completed,34.39,False,0.0,2026-03-15 17:59:34
331,72,50073536,2026-03-24 14:44:11,2026-03-24 16:14:11,1,Coffee/Tea,9.3,0.0,2.8,completed,14.9,False,0.0,2026-03-24 14:44:11
332,72,50073898,2026-05-04 12:33:32,2026-05-04 13:18:32,3,French,34.4,0.0,4.7,completed,68.44,False,0.0,2026-05-04 12:33:32
333,72,40795021,2026-05-10 12:52:11,2026-05-10 13:52:11,4,Asian/Asian Fusion,44.6,0.0,0.4,completed,12.95,False,0.0,2026-05-10 12:52:11
334,72,50153823,2026-04-15 15:50:49,2026-04-15 17:20:49,3,Latin American,29.5,0.0,0.0,completed,19.08,False,0.0,2026-04-15 15:50:49
335,72,50143081,2026-05-14 18:54:26,2026-05-14 19:24:26,5,French,33.7,0.0,4.4,completed,14.33,True,2.15,2026-05-14 18:54:26
336,72,50183892,2026-03-08 20:39:47,2026-03-08 21:09:47,2,Hamburgers,39.5,0.0,0.0,completed,34.5,False,0.0,2026-03-08 20:39:47
337,72,50145656,2026-05-07 09:13:07,2026-05-07 09:58:07,2,Donuts,24.8,0.0,1.8,completed,55.04,True,8.26,2026-05-07 09:13:07
338,72,50046480,2026-04-09 14:11:31,2026-04-09 15:11:31,2,Donuts,10.2,0.0,0.0,completed,18.4,False,0.0,2026-04-09 14:11:31
339,72,41387356,2026-03-07 18:31:04,2026-03-07 19:31:04,5,Donuts,7.1,0.0,2.9,completed,87.28,False,0.0,2026-03-07 18:31:04
340,72,50146116,2026-05-30 18:19:32,2026-05-30 18:49:32,2,Asian/Asian Fusion,5.5,11.1,4.2,completed,53.07,True,10.61,2026-05-30 18:19:32
341,73,50119478,2026-03-13 17:39:28,2026-03-13 17:54:28,1,"Juice, Smoothies, Fruit Salads",18.1,0.0,0.0,completed,44.5,False,0.0,2026-03-13 17:39:28
342,73,40389356,2026-04-19 20:51:44,2026-04-19 22:51:44,3,American,35.7,0.0,4.5,completed,140.95,True,14.1,2026-04-19 20:51:44
343,73,50171404,2026-03-08 11:30:27,2026-03-08 12:30:27,2,"Juice, Smoothies, Fruit Salads",28.6,0.0,0.0,completed,39.46,False,0.0,2026-03-08 11:30:27
344,73,50126157,2026-04-10 11:56:14,2026-04-10 12:56:14,2,Mediterranean,8.8,0.0,1.7,no_show,73.22,False,0.0,2026-04-10 11:56:14
345,73,50098919,2026-04-20 11:07:06,2026-04-20 11:52:06,3,Mediterranean,19.9,0.0,0.6,completed,157.01,False,0.0,2026-04-20 11:07:06
