,restaurant_id,original_name,original_address,matched_name,google_id,matched_address,latitude,longitude,day,hour,busyness_score,typical_time_spent,rating,reviews,weekday,demand_month,taxi_zone_id,taxi_zone_name,estimated_area_sqft,capacity,turnover_rate,takeaway_ratio,eat_in_ratio,dropoff_count
87,40756287,BARBARESCO,"843 LEXINGTON AVENUE, MANHATTAN, NY 10065",Barbaresco,0x89c258eed22d0c31:0xaf723851b4540510,,40.765392,-73.965559,7,6,0,,4.3,169,6,6,237,Upper East Side South,1600.0,88.0,1.0,0.1,0.9,131
88,40798329,HUDSON HOUND,"575 HUDSON STREET, MANHATTAN, NY 10014",Hudson Hound,0x89c25994d6010861:0xa097c41320f94685,,40.7361111,-74.0061111,7,0,55,People typically spend 1-3 hours here,4.4,591,6,6,249,West Village,880.0,52.8,1.2,0.2,0.8,55
89,40806208,PAUL WEISS RIFKIN WHARTON,"1285 6 AVENUE, MANHATTAN, NY 10019","Paul, Weiss, Rifkind, Wharton & Garrison",0x89c258f91f8ab791:0x3bda4bddfe5ee60f,,40.7611965,-73.9805722,7,4,3,People typically spend 4 hours here,4.5,66,6,6,230,Times Sq/Theatre District,6724.3625,403.46175,1.2,0.2,0.8,244
90,40812973,LUNELLA RISTORANTE,"173 MULBERRY STREET, MANHATTAN, NY 10013",Lunella,0x89c2598857d7c009:0xfae3fd489de27984,,40.7200992,-73.9971899,7,6,0,,4.5,2227,6,6,144,Little Italy/NoLiTa,565.3333333333334,31.09333333333334,1.0,0.1,0.9,16
91,40815605,CHOP'T,"24 EAST   17 STREET, MANHATTAN, NY 10003",Chopt Creative Salad Co.,0x89c259a26c21bff7:0x4a4e3f73d3a5b1e7,,40.7373158,-73.9910737,7,6,0,,4.8,1211,6,6,234,Union Sq,3726.05,309.26215,2.5,0.6,0.4,50
92,40818115,STARBUCKS,"803 WEST  181 STREET, MANHATTAN, NY 10033",Starbucks Coffee Company,0x89c2f6a0e76e5e0d:0xf3bd164e7d046df5,,40.851087,-73.938442,7,4,0,People typically spend 10-45 min here,4.0,720,6,6,243,Washington Heights North,625.0,51.875,3.0,0.7,0.3,101
93,40829514,CLINTON STREET BAKING COMPANY,"4 CLINTON STREET, MANHATTAN, NY 10002",Clinton St. Baking Company,0x89c259821bab0de1:0xc97c4df9856335f1,,40.721264,-73.9838497,7,6,0,People typically spend 45 min to 2 hr here,4.4,6589,6,6,232,Two Bridges/Seward Park,2000.0,120.0,1.2,0.2,0.8,29
94,40836801,CONNOLLY'S,"121 WEST   45 STREET, MANHATTAN, NY 10036",Connolly's,0x89c2585579862e01:0xe21f27dec63cf83d,,40.7573681,-73.9835798,7,6,0,People typically spend 45 min to 2 hr here,4.4,5237,6,6,230,Times Sq/Theatre District,3996.075,219.784125,1.0,0.1,0.9,118
95,40837666,VERLAINE,"110 RIVINGTON STREET, MANHATTAN, NY 10002",Verlaine,0x89c25981473a3703:0x84ce5e53b27c7e32,,40.720079,-73.987785,7,6,0,People typically spend 1-4 hours here,4.4,1157,6,6,148,Lower East Side,600.0,36.0,1.1,0.2,0.8,43
96,40838460,STARBUCKS COFFEE,"400 EAST   90 STREET, MANHATTAN, NY 10128",Starbucks Coffee Company,0x89c258b0063dd4a1:0xba6f9de233c38aba,,40.77911,-73.94747,7,4,0,People typically spend 15 min to 1 hr here,3.9,279,6,6,262,Yorkville East,560.0,46.48,3.0,0.7,0.3,129
97,40842393,PETER DILLON'S PUB,"130 EAST   40 STREET, MANHATTAN, NY 10016",Peter Dillon's Pub,0x89c25903e243f33f:0xca835ef056952166,,40.7499687,-73.97681229999999,7,6,0,People typically spend 45 min to 3 hr here,4.4,1079,6,6,170,Murray Hill,8000.0,440.0,1.0,0.1,0.9,92
98,40848604,JO JO,"160 EAST   64 STREET, MANHATTAN, NY 10065",JoJo by Jean-Georges,0x89c258eed435d923:0x840af7ca6f4a7625,,40.7650895,-73.9657019,7,6,0,People typically spend 1-3 hours here,4.2,723,6,6,237,Upper East Side South,1629.12,81.456,0.8,0.05,0.95,131
99,40850087,MADAME TUSSAUD'S,"234 WEST   42 STREET, MANHATTAN, NY 10036",Madame Tussauds New York,0x89c25854af9f53f1:0xe72a0c97fe7d2986,,40.7564752,-73.9883888,7,6,0,People typically spend 1-2 hours here,4.5,29816,6,6,100,Garment District,2294.541666666667,137.6725,1.2,0.2,0.8,73
100,40854979,HYO DONG GAK,"51 WEST   35 STREET, MANHATTAN, NY 10001",Hyo Dong Gak,0x89c259a979a67def:0x96d6a5b68e23f6a1,,40.750147,-73.98621589999999,7,6,0,,3.9,718,6,6,164,Midtown South,600.0,33.0,1.0,0.15,0.85,49
101,40874688,BOWERY PALACE,"327 BOWERY, MANHATTAN, NY 10003",Bowery Palace,0x89c2598520a9ff15:0xa5a2ba405da5eb3d,,40.7257471,-73.9917966,7,6,0,People typically spend 1.5-4 hours here,4.3,1167,6,6,79,East Village,1985.5,119.13,1.2,0.2,0.8,63
102,40888787,POPEYES,"53 WEST  116 STREET, MANHATTAN, NY 10026",Popeyes Louisiana Kitchen,0x89c2f61033d1c53f:0xdabc1b6f402c9f72,,40.8018712,-73.948645,7,6,0,,3.7,789,6,6,41,Central Harlem,4402.5,294.9675,2.0,0.5,0.5,44
103,40893866,DOMINO'S,"227 WEST   40 STREET, MANHATTAN, NY 10018",Domino's Pizza,0x89c259aca7b5f3eb:0x153b72c37dad717e,,40.7552952,-73.9888242,7,6,0,,3.6,1211,6,6,100,Garment District,8000.0,536.0,1.8,0.5,0.5,73
104,40910784,JIMBO'S HAMBURGER PALACE,"117 DYCKMAN STREET, MANHATTAN, NY 10040",Jimbos Hamburger Palace,0x89c2f4062e6a495d:0xb29b3296279911a6,,40.8623589,-73.9248878,7,5,0,,4.2,246,6,6,127,Inwood,960.0,79.68,2.5,0.6,0.4,12
105,40914459,VILLAGE UNDERGROUND,"130 WEST    3 STREET, MANHATTAN, NY 10012",Village Underground,0x89c25993d6803453:0x6dd14ad780d5a47f,,40.7307306,-74.00090279999999,7,6,0,,4.6,1652,6,6,114,Greenwich Village South,437.5,26.25,1.2,0.2,0.8,15
106,40935269,TULCINGO DEL VALLE,"665 10 AVENUE, MANHATTAN, NY 10036",Tulcingo Del Valle,0x89c25851ea8109e7:0x7c8dbefac8926e14,,40.762724,-73.993462,7,6,0,People typically spend 1-4 hours here,4.3,951,6,6,50,Clinton West,960.0,64.32000000000001,1.8,0.4,0.6,72
107,40942069,CASSIDY'S PUB,"65 WEST   55 STREET, MANHATTAN, NY 10019",Cassidys Pub,0x89c258f98b9607b9:0x72cc58e6c7564b07,,40.7627908,-73.9771957,7,6,0,People typically spend 1-4 hours here,4.4,1025,6,6,161,Midtown Center,1600.0,88.0,1.0,0.1,0.9,88
108,40965997,BONSIGNOUR,"35 JANE STREET, MANHATTAN, NY 10014",Bonsignour,0x89c2599562d4755d:0x3cfcc926a8aebb71,,40.7382592,-74.0043705,7,6,0,People typically spend 20 min to 4 hr here,4.7,223,6,6,249,West Village,560.0,33.6,1.2,0.2,0.8,30
109,40976304,ART BAR,"52 8 AVENUE, MANHATTAN, NY 10014",Art Bar,0x89c259be2b4a4b71:0x873e90b80c527de2,,40.7384694,-74.0034972,7,6,0,People typically spend 45 min to 2.5 hr here,4.4,1629,6,6,249,West Village,970.4,58.224,1.2,0.2,0.8,30
110,40976804,CHIPOTLE MEXICAN GRILL,"150 EAST   44 STREET, MANHATTAN, NY 10017",Chipotle Mexican Grill,0x89c258e34e26f1f9:0xebc9129c64ea32cf,,40.7521702,-73.9740662,7,6,0,People typically spend 10 min to 1 hr here,3.7,910,6,6,162,Midtown East,1928.7375,129.2254125,1.8,0.4,0.6,108
111,40977209,WAVERLY DINER,"385 6 AVENUE, MANHATTAN, NY 10014",Waverly Diner,0x89c25996abffffb9:0x284f8147c121d7e4,,40.7330972,-74.0001583,7,6,0,People typically spend 45 min to 2 hr here,4.1,2174,6,6,249,West Village,1372.0,82.32,1.2,0.2,0.8,30
112,40998515,HEARTH,"403 EAST   12 STREET, MANHATTAN, NY 10009",Hearth,0x89c2599df9743641:0x40179556d46f5f86,,40.7300263,-73.9831883,7,6,0,People typically spend 1-4 hours here,4.5,1023,6,6,79,East Village,1523.2,91.392,1.2,0.2,0.8,63
113,40998983,CASA MONO / BAR JAMON,"52 IRVING PLACE, MANHATTAN, NY 10003",Casa Mono,0x89c2599f606cdd51:0x8ed7490789a74a46,,40.7358936,-73.9871361,7,6,0,People typically spend 1.5-2.5 hours here,4.3,1965,6,6,107,Gramercy,1188.8,65.384,0.9,0.1,0.9,46
114,41004674,FLORIDITA RESTAURANT UPTOWN,"4162 BROADWAY, MANHATTAN, NY 10033",Floridita,0x89c2f69f89159125:0x1ffc53d292e3fb82,,40.847239,-73.9379211,7,4,23,People typically spend 20 min to 1.5 hr here,4.1,1325,6,6,244,Washington Heights South,960.0,57.6,1.2,0.2,0.8,174
115,41005529,ELSA RESTAURANT LA REINA DEL CHICHARRON,"1249 ST NICHOLAS AVENUE, MANHATTAN, NY 10032",Elsa La Reina Del Chicharron,0x89c2f69e4220f303:0x675114a25f30982,,40.8438516,-73.9379519,7,6,0,People typically spend 10-45 min here,4.4,987,6,6,244,Washington Heights South,875.0,52.5,1.2,0.2,0.8,149
116,41011581,WOGIES,"39 GREENWICH AVENUE, MANHATTAN, NY 10014","Wogies Bar & Grill , West Village",0x89c259942aac2473:0x4e57efeb2eaf5bf7,,40.7353827,-74.0005877,7,6,0,People typically spend 1.5-4 hours here,4.3,571,6,6,249,West Village,620.0,37.2,1.2,0.2,0.8,30
117,41013755,RUMOURS,"933 8 AVENUE, MANHATTAN, NY 10019",Rumours Bar & Grille,0x89c258581a70232b:0xee64f4f3b6f33453,,40.7657149,-73.9839901,7,6,0,People typically spend 1-2 hours here,4.3,819,6,6,48,Clinton East,374.4,22.464,1.2,0.2,0.8,130
118,41017390,EUROPAN CAFE,"672 8 AVENUE, MANHATTAN, NY 10036",Europan Cafe,0x89c258829d2f199b:0x804c22f4dd8bf653,,40.7576269,-73.9891847,7,4,31,People typically spend 10 min to 2 hr here,3.8,1226,6,6,230,Times Sq/Theatre District,7935.15,476.109,1.2,0.2,0.8,244
119,41020284,LITTLE ITALY PIZZA,"55 WEST   45 STREET, MANHATTAN, NY 10036",Little Italy Pizza,0x89c258ffbd9564e3:0x3eaa183278647e0f,,40.7564807,-73.9814849,7,6,0,,4.4,1758,6,6,161,Midtown Center,2723.225,182.456075,1.8,0.5,0.5,88
120,41026182,SUBWAY,"214 WEST   50 STREET, MANHATTAN, NY 10019",Subway,0x89c2585640ce17fb:0x6dca34ff2a986538,,40.7615635,-73.9847503,7,6,0,,3.6,271,6,6,230,Times Sq/Theatre District,3452.0,286.516,2.5,0.6,0.4,118
121,41031137,STARBUCKS,"1500 BROADWAY, MANHATTAN, NY 10036",Starbucks Coffee Company,0x89c258552071bcb3:0x5cc7129cc313de1a,,40.75664,-73.9859,7,4,0,People typically spend 10-45 min here,4.0,2225,6,6,230,Times Sq/Theatre District,6163.837500000001,511.5985125000001,3.0,0.7,0.3,244
122,41033313,KETTLE OF FISH,"59 CHRISTOPHER STREET, MANHATTAN, NY 10014",Kettle of Fish,0x89c259946d86b793:0x79c5044a1314a5c7,,40.7337968,-74.002394,7,6,0,People typically spend 45 min to 3 hr here,4.4,528,6,6,249,West Village,975.0,58.5,1.2,0.2,0.8,30
123,41034539,HOLLYWOOD DINER,"574 6 AVENUE, MANHATTAN, NY 10011",Hollywood Diner,0x89c259bd3a3155c9:0x669d102177ccdad8,,40.7387038,-73.9955493,7,4,11,People typically spend 45 min to 2 hr here,3.9,1492,6,6,234,Union Sq,1924.0,115.44,1.2,0.2,0.8,139
124,41047105,LIBRETTO'S PIZZERIA,"546 3 AVENUE, MANHATTAN, NY 10016",Libretto's Pizza,0x89c259068214096b:0x5b182b7357ff1c20,,40.7473317,-73.977338,7,6,0,,4.3,506,6,6,170,Murray Hill,896.0,60.032,1.8,0.5,0.5,92
125,41047349,JENNIFER'S CAFE,"67 1 AVENUE, MANHATTAN, NY 10003",Jennifer's Cafe,0x89c2598339bb61a9:0x7dc5956e958c7b35,,40.7254184,-73.9872948,7,5,0,,4.7,63,6,6,79,East Village,1515.2,90.912,1.2,0.2,0.8,104
126,41051587,DUNKIN,"1391 MADISON AVENUE, MANHATTAN, NY 10029",Dunkin',0x89c258a4862c0e6d:0x90be1592c0b0a3ae,,40.7877132,-73.9535207,7,4,0,People typically spend 10 min here,4.4,588,6,6,75,East Harlem South,4336.5,359.9295,3.0,0.8,0.1999999999999999,181
127,41065858,LURE FISHBAR,"142 MERCER STREET, MANHATTAN, NY 10012",Lure Fishbar,0x89c2598efa832d81:0x32a7225f9e642e81,,40.724703,-73.9983278,7,6,0,People typically spend 1-4 hours here,4.4,2210,6,6,211,SoHo,4980.0,249.0,0.8,0.05,0.95,26
128,41071980,CELLINI,"65 EAST   54 STREET, MANHATTAN, NY 10022",Cellini Italian Restaurant in Midtown Manhattan,0x89c258fb15de507f:0x1fa1a303bdf4970b,,40.7601524,-73.97267219999999,7,6,0,People typically spend 2-4 hours here,4.4,495,6,6,161,Midtown Center,8000.0,440.0,1.0,0.1,0.9,88
129,41073979,CLOCKWORK,"21 ESSEX STREET, MANHATTAN, NY 10002",Clockwork Bar,0x89c25a29eb39129b:0x3b3694642b4e0b3e,,40.7154003,-73.9900687,7,6,0,People typically spend 45 min to 2.5 hr here,4.4,516,6,6,148,Lower East Side,1240.0,74.39999999999999,1.2,0.2,0.8,43
130,41083927,CAFE DU SOLEIL,"245 WEST  104 STREET, MANHATTAN, NY 10025",Cafe du Soleil,0x89c2f624ffc52875:0xfc6423b981bd8818,,40.8000562,-73.9684479,7,6,0,People typically spend 1-3 hours here,4.2,1103,6,6,151,Manhattan Valley,4257.0,212.85,0.8,0.05,0.95,38
131,41084188,UVA,"1486 2 AVENUE, MANHATTAN, NY 10075",Uva,0x89c258bf6cc885c5:0x608059d0f31e0fec,,40.7721816,-73.95561289999999,7,6,0,People typically spend 1.5-4 hours here,4.3,2097,6,6,141,Lenox Hill West,1160.0,63.8,1.0,0.1,0.9,83
132,41086895,CHIPOTLE MEXICAN GRILL,"9 WEST   42 STREET, MANHATTAN, NY 10036",Chipotle Mexican Grill,0x89c259004754e345:0xd577e23aec25628f,,40.7539818,-73.98157359999999,7,6,0,,3.7,1332,6,6,161,Midtown Center,4708.014285714286,315.4369571428571,1.8,0.4,0.6,88
133,41089876,SARABETH'S,"40 CENTRAL PARK SOUTH, MANHATTAN, NY 10019",Sarabeth's Central Park South,0x89c258f0eb5d3503:0x58ac4291922c136a,,40.7651409,-73.9756768,7,6,0,People typically spend 1-4 hours here,4.1,4478,6,6,163,Midtown North,500.0,30.0,1.2,0.2,0.8,74
134,41092609,10TH AVENUE COOKSHOP,"156 10 AVENUE, MANHATTAN, NY 10011",Cookshop,0x89c259943dc1ef67:0xa4ce9e8072dd9f06,,40.7456552,-74.005422,7,6,0,People typically spend 1.5-4 hours here,4.5,3326,6,6,68,East Chelsea,5000.0,300.0,1.2,0.2,0.8,303
135,41098952,CHIPOTLE MEXICAN GRILL,"200 VARICK STREET, MANHATTAN, NY 10014",Chipotle Mexican Grill,0x89c2598d4356a2ab:0x5ae0adfc80ac202,,40.7282504,-74.00512259999999,7,6,0,People typically spend 30 min to 3 hr here,3.7,581,6,6,125,Hudson Sq,4880.825,327.015275,1.8,0.4,0.6,9
136,41098956,CHIPOTLE MEXICAN GRILL,"55 EAST    8 STREET, MANHATTAN, NY 10003",Chipotle Mexican Grill,0x89c2599a3de024f5:0x5f00c60541f3dc13,,40.7311619,-73.9934368,7,6,0,,3.4,490,6,6,113,Greenwich Village North,381.5,25.5605,1.8,0.4,0.6,25
137,41100958,CREPERIE NYC,"135 LUDLOW STREET, MANHATTAN, NY 10002",Creperie,0x89c259814ed67f45:0xe00b7f2656a6f941,,40.7203348,-73.9883615,7,6,0,,4.4,565,6,6,148,Lower East Side,200.0,16.6,3.0,0.7,0.3,43
138,41106644,STARBUCKS,"593 9 AVENUE, MANHATTAN, NY 10036",Starbucks Coffee Company,0x89c2585257fc966f:0xb2edcab81b267cce,,40.75893,-73.99251,7,4,0,People typically spend 10 min to 1.5 hr here,3.9,828,6,6,48,Clinton East,373.3333333333333,30.98666666666667,3.0,0.7,0.3,435
139,41117086,SABOR A MEXICO II,"233 EAST   77 STREET, MANHATTAN, NY 10075",Sabor A Mexico II,0x89c258bfa2fff347:0xd6a78d65527470d9,,40.77256,-73.9570193,7,6,0,,4.0,281,6,6,141,Lenox Hill West,1747.2,117.0624,1.8,0.4,0.6,83
140,41122841,LANDMARK TAVERN,"626 11 AVENUE, MANHATTAN, NY 10036",The Landmark Tavern,0x89c2584e40020187:0xf401eb3010bd6519,,40.7631984,-73.9963363,7,6,0,People typically spend 45 min to 2 hr here,4.6,1807,6,6,50,Clinton West,2008.0,110.44,1.0,0.1,0.9,72
141,41128211,HARD ROCK CAFE,"1501 BROADWAY, MANHATTAN, NY 10036",Hard Rock Cafe,0x89c25854e6657b87:0xed0e40a6b9508db5,,40.7570352,-73.9866112,7,6,0,People typically spend 25 min to 3 hr here,4.4,24877,6,6,230,Times Sq/Theatre District,3814.461111111111,228.8676666666667,1.2,0.2,0.8,118
142,41128554,LA NONNA,"134 MULBERRY STREET, MANHATTAN, NY 10013",La Nonna,0x89c2598833469223:0x702f73ff63aac7a6,,40.7185437,-73.99758299999999,7,6,0,,4.1,1512,6,6,144,Little Italy/NoLiTa,204.0,11.22,1.0,0.1,0.9,16
143,41132351,BARCELONA BAR,"923 8 AVENUE, MANHATTAN, NY 10019",Barcelona Bar,0x89c258581c52eeb5:0x838dac7398159d57,,40.7653306,-73.9841508,7,6,0,People typically spend 30 min to 2.5 hr here,4.5,843,6,6,48,Clinton East,1770.0,106.2,1.2,0.2,0.8,130
144,41142962,STARBUCKS,"80 DELANCEY STREET, MANHATTAN, NY 10002",Starbucks Coffee Company,0x89c25986d95651bd:0x66a6c716fe8fae71,,40.71932,-73.98993999999999,7,4,0,People typically spend 10 min to 1 hr here,3.8,1195,6,6,148,Lower East Side,696.5,57.8095,3.0,0.7,0.3,232
145,41145911,WA LUNG KITCHEN,"557 GRAND STREET, MANHATTAN, NY 10002",Wa Lung Kitchen,0x89c25bd50ad1f741:0xa0e058bb32376ff4,,40.7139086,-73.9802259,7,6,0,People typically spend 10-45 min here,3.8,287,6,6,232,Two Bridges/Seward Park,4166.4,249.984,1.2,0.3,0.7,29
146,41146015,STARBUCKS,"1380 6 AVENUE, MANHATTAN, NY 10019",Starbucks Coffee Company,0x89c258f9f8b2ae81:0xc96123552fd23ac1,,40.7637,-73.9773,7,4,0,,3.8,709,6,6,163,Midtown North,3541.8,293.9694,3.0,0.7,0.3,122
147,41147913,SUBWAY,"1885 3 AVENUE, MANHATTAN, NY 10029",Subway,0x89c2f6028c7a548f:0x22b898fef6846b75,,40.7902976,-73.9452355,7,6,0,,3.5,83,6,6,75,East Harlem South,373.3333333333333,30.98666666666667,2.5,0.6,0.4,186
148,41148214,P.J. CLARKE'S ON THE HUDSON,"4 WORLD FINANCIAL CENTER, MANHATTAN, NY 10281",P.J. Clarke's On The Hudson,0x89c25a1b0cd3c8cb:0xe29a00ff230959b8,,40.7137112,-74.0162387,7,6,0,People typically spend 20 min to 2.5 hr here,4.2,3335,6,6,13,Battery Park City,6946.930000000001,416.8158000000001,1.2,0.2,0.8,20
149,41155290,CHIPOTLE MEXICAN GRILL,"620 9 AVENUE, MANHATTAN, NY 10036",Chipotle Mexican Grill,0x89c25853b3650447:0x667fb40788decfd8,,40.759531,-73.991542,7,6,0,People typically spend 15-45 min here,3.4,1120,6,6,48,Clinton East,3084.0,206.628,1.8,0.4,0.6,130
150,41159246,DUBLIN HOUSE,"225 WEST   79 STREET, MANHATTAN, NY 10024",Dublin House,0x89c2588885578033:0xeecf2af2e82b67f1,,40.783842,-73.9792219,7,6,0,,4.3,365,6,6,239,Upper West Side South,880.0,48.4,1.0,0.1,0.9,75
151,41160885,HOP LEE RESTAURANT,"16 MOTT STREET, MANHATTAN, NY 10013",Hop Lee,0x89c25a26ec4619e3:0xcd95097373f57908,,40.714271,-73.9986282,1,6,0,People typically spend 45 min to 2 hr here,4.3,694,0,6,45,Chinatown,200.0,12.0,1.2,0.3,0.7,27
152,41164472,RESTAURANTE ECUATORIANO GENESIS,"538 WEST  207 STREET, MANHATTAN, NY 10034",Restaurante Ecuatoriano Genesis,0x89c2f3f63fb9c345:0x8af81ccfc3165ded,,40.8655556,-73.92,7,6,0,People typically spend 25 min to 1.5 hr here,4.4,830,6,6,127,Inwood,3750.0,225.0,1.2,0.2,0.8,16
153,41166881,5 ESTRELLA BAKERY,"3861 BROADWAY, MANHATTAN, NY 10032",5 Estrellas Bakery Corporation,0x89c2f68493604dad:0xef0f30e368780ae0,,40.83683,-73.943225,7,5,0,People typically spend 20 min here,4.3,436,6,6,244,Washington Heights South,3067.5,254.6025,3.0,0.7,0.3,95
154,41171815,G'S CANDY STORE COFFEE SHOP,"634 WEST  207 STREET, MANHATTAN, NY 10034",G's Coffee Shop,0x89c2f3f71f2cf50b:0x37b8bc032e81a3fc,,40.8683421,-73.9218655,7,6,0,People typically spend 25 min here,4.8,252,6,6,127,Inwood,2000.0,120.0,1.2,0.2,0.8,16
155,41172507,CARVE UNIQUE SANDWICHES,"760 8 AVENUE, MANHATTAN, NY 10036",Carve: Unique Sandwiches & Pizza,0x89c2585422e78cd3:0x590828f432d029ca,,40.7602729,-73.9873322,7,5,0,People typically spend 20 min to 1 hr here,4.4,1510,6,6,230,Times Sq/Theatre District,255.2083333333333,21.18229166666667,2.5,0.6,0.4,112
156,41172734,JUNIOR'S,"1515 BROADWAY, MANHATTAN, NY 10036",Junior's Restaurant & Bakery,0x89c258545813c6bf:0x8ee1343834123591,,40.7583331,-73.98663669999999,7,6,0,People typically spend 45 min to 2.5 hr here,4.4,15636,6,6,230,Times Sq/Theatre District,1190.0,71.39999999999999,1.2,0.2,0.8,118
157,41176172,GENNARO,"665 AMSTERDAM AVENUE, MANHATTAN, NY 10025",Gennaro Restaurant,0x89c25882b7f99781:0xf6c223f5dc883013,,40.7918526,-73.9717536,4,6,0,People typically spend 1.5-4 hours here,4.4,514,3,6,238,Upper West Side North,1074.975,59.123625,1.0,0.1,0.9,81
158,41180283,STARBUCKS,"655 LEXINGTON AVENUE, MANHATTAN, NY 10022",Starbucks Coffee Company,0x89c258e4c086c181:0x4984588fde9f50f5,,40.75944,-73.96997,7,4,0,People typically spend 20 min to 1 hr here,4.0,554,6,6,162,Midtown East,2109.6,175.0968,3.0,0.7,0.3,141
159,41183237,809 GRILL & BAR RESTAURANT,"112 DYCKMAN STREET, MANHATTAN, NY 10040",809,0x89c2f4063bb74f63:0xc7172a09d4715208,,40.8620411,-73.9252154,7,6,0,People typically spend 20 min to 2.5 hr here,4.3,795,6,6,243,Washington Heights North,1536.0,92.16,1.2,0.2,0.8,24
160,41193019,CERTE CATERING,"20 WEST   55 STREET, MANHATTAN, NY 10019",Certé,0x89c258e4de9fef33:0xb2ceb42f0e02a7e8,,40.7619634,-73.97616839999999,1,5,0,,4.5,439,0,6,161,Midtown Center,1594.75,95.685,1.2,0.2,0.8,273
161,41199571,BAR BELLY,"14B ORCHARD STREET, MANHATTAN, NY 10002",Bar Belly,0x89c25a29b5a73de5:0x13a3b71184089c66,,40.7151381,-73.9916374,7,6,0,,4.5,784,6,6,148,Lower East Side,265.6,13.28,0.8,0.05,0.95,43
162,41200490,THE GAF WEST,"401 WEST   48 STREET, MANHATTAN, NY 10036",The Gaf West,0x89c258513fb3e961:0xb4ba725188dc5d61,,40.7625306,-73.9902192,7,6,0,People typically spend 1-3.5 hours here,4.6,340,6,6,48,Clinton East,640.0,35.2,1.0,0.1,0.9,130
163,41204508,CAFE CLUNY,"284 WEST   12 STREET, MANHATTAN, NY 10014",Cafe Cluny,0x89c2599576dc63fd:0x9a0ddffeb488f4ea,,40.7374114,-74.0039633,7,6,0,People typically spend 1-4 hours here,4.4,1405,6,6,249,West Village,504.4,25.22,0.8,0.05,0.95,30
164,41211622,MCDONALD'S,"2726 BROADWAY, MANHATTAN, NY 10025",McDonald's,0x89c2f6286b142f4f:0x84907467360a2195,,40.8000122,-73.9678344,7,4,12,People typically spend 10-45 min here,3.4,1567,6,6,151,Manhattan Valley,2029.5,168.4485,2.5,0.6,0.4,102
165,41214353,STANDINGS,"43 EAST    7 STREET, MANHATTAN, NY 10003",Standings,0x89c2599c84e9732d:0x94129b2c80a75935,,40.7283142,-73.988579,7,6,0,,4.6,157,6,6,79,East Village,770.0,46.2,1.2,0.2,0.8,63
166,41215734,GYU-KAKU,"805 3 AVENUE, MANHATTAN, NY 10022",Gyu-Kaku Japanese BBQ,0x89c258e2d38d39b3:0xf65fbab30dc2e593,,40.7555178,-73.9704168,7,6,0,People typically spend 1-2.5 hours here,4.5,3666,6,6,229,Sutton Place/Turtle Bay North,8000.0,440.0,1.0,0.15,0.85,48
167,41217083,11 STREET CAFE,"327 WEST   11 STREET, MANHATTAN, NY 10014",11th Street Cafe,0x89c259eb3b157253:0x784e9012ae96a8c7,,40.7357544,-74.0075135,7,6,0,People typically spend 30 min to 4 hr here,4.5,382,6,6,158,Meatpacking/West Village West,440.0,36.52,3.0,0.7,0.3,21
168,41217775,S. WAN CAFE,"85 ELDRIDGE STREET, MANHATTAN, NY 10002",S Wan Cafe,0x89c2598788ad50bd:0xaf697ef97ce2290b,,40.7173167,-73.9926444,1,6,0,People typically spend 30 min here,4.5,371,0,6,148,Lower East Side,1600.0,96.0,1.2,0.3,0.7,27
169,41218950,GREENWICH TREEHOUSE,"46 GREENWICH AVENUE, MANHATTAN, NY 10011",Greenwich Treehouse,0x89c259967eb7ffc1:0xc4334f9de66f37da,,40.7355824,-74.0003598,7,6,0,People typically spend 45 min to 3.5 hr here,4.1,480,6,6,249,West Village,613.3333333333334,36.8,1.2,0.2,0.8,30
170,41219092,5TH & MAD,"7 EAST   36 STREET, MANHATTAN, NY 10016",5th&Mad,0x89c259a9e2ba4319:0x9da63684fee39ff7,,40.7496003,-73.98288889999999,1,6,0,People typically spend 2-4 hours here,4.0,853,0,6,170,Murray Hill,6134.3,337.3865,1.0,0.1,0.9,238
171,41221138,DOUBLE DOWN SALOON,"14 AVENUE A, MANHATTAN, NY 10009",Double Down Saloon,0x89c259824c609845:0x5cb63771a05594e5,,40.722516,-73.98574099999999,7,6,0,People typically spend 1-3 hours here,4.3,624,6,6,79,East Village,3052.8,183.168,1.2,0.2,0.8,63
172,41223492,THE PERFECT PINT,"123 WEST   45 STREET, MANHATTAN, NY 10036",The Perfect Pint,0x89c258556e2a2f21:0x550eba4ee9c3c415,,40.7574092,-73.9837409,7,6,0,,4.4,2024,6,6,230,Times Sq/Theatre District,1600.0,88.0,1.0,0.1,0.9,118
173,41233476,BOQUERIA,"53 WEST   19 STREET, MANHATTAN, NY 10011",Boqueria Flatiron,0x89c259a3394f9953:0x8c12ea62ff858b72,,40.7402389,-73.9937667,7,6,0,People typically spend 1-2.5 hours here,4.6,2940,6,6,234,Union Sq,1029.2,56.606,0.9,0.1,0.9,50
174,41235305,DA GENNARO,"129 MULBERRY STREET, MANHATTAN, NY 10013",Da Gennaro,0x89c25989d20b2069:0x45bf2010778942f,,40.7183616,-73.99795189999999,7,6,0,People typically spend 1-4 hours here,4.5,6810,6,6,144,Little Italy/NoLiTa,1340.0,73.7,1.0,0.1,0.9,16
